variant,context_id,context_text,position,source_file,preceding_char,following_char
彌,52,散底禰尾也(二合引)彌(引)撓(引)舍摩(,3495,,(,
彌,53,引)左仡囉(二合引)彌(引)數薩裏嚩(二合,3558,,合,
彌,54,嚩(二合引)酥左娑誐彌(引)數嚩(引)閉多,3595,,多,
彌,55,二合引)舍囉(二合)彌(引)數囉他也(二合,3768,,合,
彌,56,他(引)唵(引)酥剎彌(二合引)酥剎彌(二,4625,,二,
彌,57,酥剎彌(二合引)酥剎彌(二合引)努誐帝(引,4633,,引,
彌,58,嚴。真言曰。唵(引)彌尾也(二合)囉娑嚩日,5248,,日,
彌,59,。唵(引)摩賀(引)彌(引)伽娑頗(二合),5447,,),
彌,60,及獲無量七寶之聚如蘇彌盧。爾時眾會天龍藥叉,1849,,叉,
彌,61,孫向之洽聞兮至耆老而彌良曰衆賢和於朝兮萬物,21547,,物,
彌,62,洶口兮羌何以辯乎明晦彌髙出於千仞兮羣鳳過而,21889,,而,
彌,63,於千仞兮羣鳳過而北南彌幽徑於雷室兮列缺驚而,21902,,而,
彌,64,火戊午/盛炎之火用之彌明宿之彌壯秋冬作徳吉,15828,,吉,
彌,65,盛炎之火用之彌明宿之彌壯秋冬作徳吉春夏作刑,15832,,刑,
彌,66,更敷能先決出血竟敷之彌佳一法用塩等分調薄荷,6741,,荷,
彌,67,周而掩之以謙讓守之以彌恭是以徃者初開魏國錫,498,,錫,
彌,68,相去之逺法令滋章犯者彌多刑罰愈衆而姦不可止,62,,止,
彌,69,孫皓將亡表(孫皓所行彌暴凱/知其將亡上表雲,3052,,雲,
彌,70,恩養之福沈委篤痾寢疾彌留逋違臣𨽻顛倒之節夙,182,,夙,
彌,71,乾覆恩有紀極不意靈潤彌以隆赫奉今年二月被州,291,,州,
彌,72,之末或以千為數矣然雖彌猥而就時於吉館者或甚,2623,,甚,
彌,73,昔軒轅以二十五子傳祚彌逺周室以姬國四十歴年,3225,,年,
彌,74,君以樂樂身樂民者其樂彌長樂身者不乆而亡夫民,85,,民,
彌,75,著明而循覆車滋衆逐末彌甚皆由惑當時之譽昧目,543,,目,
彌,76,張既表曰河右遐逺喪亂彌久武威當諸郡路通喉轄,1303,,轄,
彌,77,美其徳登為光祿勲寧疾彌留未能進道今寧舊疾已,384,,已,
彌,78,不易其節金聲玉色久而彌彰揆其終始殆天所祚當,450,,當,
彌,79,理物必因弊而濟通之時彌質則文之以禮時泰侈則,3066,,則,
彌,80,百王之末秦漢餘流世俗彌文宜大改之以易民望今,3093,,今,
彌,81,草樸素之教興於本朝則彌侈之心自消於下矣劉劭,3330,,劭,
彌,82,孤之咎也自此以後禍釁彌深孤之師旅不勝其忿遂,1594,,遂,
彌,83,盡懷脩答書不侍數日若彌年載豈獨愛顧之隆使係,3428,,係,
彌,84,矣是以對鶡而辭作暑賦彌日而不獻見西施之容歸,3662,,歸,
彌,85,常苦輕敵古人仗術軍勝彌警願將軍廣為方計以全,1989,,全,
彌,86,稱昔我皇祖有虞則其異彌甚尋濟難隆及與尚書繆,935,,繆,
彌,87,嫌忌果於殺戮暨臻末年彌以滋甚至於讒說殄行𦙍,150,,𦙍,
彌,88,之咎自是士林憤痛民怨彌重一夫奮臂舉州同聲故,697,,故,
彌,89,未及整訓加意含覆冀可彌縫而操豺狼野心潛苞禍,1155,,禍,
彌,90,後嗣繼立幼沖統政讒言彌興同儕者以勢相害異趣,2884,,趣,
彌,91,百王表功嵩嶽自徃迄今彌歴七代歲暨三千而大運,820,,運,
彌,92,七悟真寺釋惠鏡造釋迦彌陀像見淨土相感應*第,264,,第,
彌,93,鷄頭摩寺五通菩薩請阿彌陀佛圖寫感應*第十二,341,,二,
彌,94,十三隋朝僧道喻三寸阿彌陀像感應*第十四幷州,379,,州,
彌,95,幷州張元壽為亡親造阿彌陀像感應*第十五釋道,398,,道,
彌,96,道如為救三途眾生造阿彌陀像感應*第十六宋沙,418,,沙,
彌,97,量壽像感應*第十七阿彌陀佛化作鸚鵡引接安息,447,,息,
彌,98,安息國感應*第十八阿彌陀佛作大魚身引接捕漁,466,,漁,
彌,99,應*第十九信婦言稱阿彌陀佛名感應*第二十十,489,,十,
彌,100,舍地感應*第四十四沙彌以杖加精舍為壁木延壽,907,,壽,
彌,101,時天帝告自在天。從須彌頂至池水。作三徑路。,1824,,。,
彌,102,不虛。遂加崇信佛法。彌慇禮敬。益年不死。自,5422,,自,
彌,103,真寺沙門釋惠鏡造釋迦彌陀像見淨土相感應(新,5472,,新,
彌,104,。心欣淨土。自造釋迦彌陀二像。供養禮拜。生,5522,,生,
彌,105,不識。復曰。汝所造阿彌陀像是也。釋迦如父我,5748,,我,
彌,106,身心安樂。如入禪定。彌信禮供二如來像。又復,5897,,復,
彌,107,傍有新精舍。刻檀釋迦彌勒坐像。若至心祈請。,6731,,。,
彌,108,鷄頭摩寺五通菩薩請阿彌陀佛圖寫感應(出感通,7225,,通,
彌,109,薩。往安樂世界。請阿彌陀佛娑婆眾生。欲生淨,7265,,淨,
彌,110,十三隋朝僧道喻三寸阿彌陀像感應(出瑞應傳),7547,,),
彌,111,道喻。於開覺寺。念阿彌陀佛。造栴檀長三寸。,7571,,。,
彌,112,手撥花。花隨萎落。阿彌陀佛告言。汝且歸彼國,7644,,國,
彌,113,幷州張元壽為亡親造阿彌陀像感應(出幷州記),7771,,),
彌,114,。後斷殺生業。修念阿彌陀佛。發心為救雙親。,7816,,。,
彌,115,。發心為救雙親。造阿彌陀佛三尺像。安置舊室,7829,,室,
彌,116,道如為救三途眾生造阿彌陀像感應(出幷州記),8045,,),
彌,117,救三途眾生受苦。造阿彌陀丈六金像。貧道之力,8111,,力,
彌,118,救三途受苦眾生。造阿彌陀像。入地獄教化眾生,8184,,生,
彌,119,者。皆離苦得樂。夢覺彌專其志。齋日像胸放光,8229,,光,
彌,120,。可容四舛。蝘[蟲*彌]長尺有餘。踊躍出入,8628,,入,
彌,121,聲傳矣。**第十七阿彌陀佛化作鸚鵡鳥引起安,8714,,安,
彌,122,以何物為食。曰我聞阿彌陀佛唱以為食。身肥力,8801,,力,
彌,123,。王臣歎異曰。此是阿彌陀佛。化作鳥身。引攝,8907,,攝,
彌,124,蓋多矣。**第十八阿彌陀佛作大魚身引攝漁人,8980,,人,
彌,125,一一作人語。唱南無阿彌陀佛。海人見之。不了,9057,,了,
彌,126,所由。唯依唱言。名阿彌陀魚。有人唱阿彌陀。,9078,,。,
彌,127,名阿彌陀魚。有人唱阿彌陀。魚漸近岸。頻唱殺,9086,,殺,
彌,128,漁人。耽嗜魚肉。唱阿彌陀佛名為業。初食者一,9142,,一,
彌,129,樂世界。其大魚者。阿彌陀如來化作。彼佛哀愍,9205,,愍,
彌,130,見者感悟。斷殺生念阿彌陀佛。所居之人。皆生,9273,,生,
彌,131,**第十九信婦言稱阿彌陀佛名感應(出外國賢,9328,,賢,
彌,132,擊金鼓時。將唱南無阿彌陀佛。入寢屋方交臥。,9494,,。,
彌,133,聲。不覺高聲唱南無阿彌陀佛。爾時地獄如涼池,9581,,池,
彌,134,爾時地獄如涼池。蓮花彌滿其中。聲所及罪人皆,9595,,皆,
彌,135,造多罪應墮地獄中纔聞彌陀名猛火為清冷」婆羅,9649,,羅,
彌,136,退位。得生歡喜。覺已彌念。臨終啟眾曰。吾今,10211,,今,
彌,137,住。我上昇兜率。奉問彌勒。即入定向天。具問,10885,,問,
彌,138,問僧尼並得戒請靈驗。彌勒即取金花雲。若邊地,10905,,地,
彌,139,犯者。如何遠得所失。彌勒答。若聲聞法。犯性,10978,,性,
彌,140,藥師名。夢佛自來救。彌信隨唱。苦漸息產男子,11258,,子,
彌,141,阿闍梨惠應。有一人沙彌。從七歲師事和上。至,12700,,至,
彌,142,沒海不知何處漂寄。沙彌一心念胎藏聖眾曰。諸,12748,,諸,
彌,143,知也。**第四十四沙彌以杖加精舍為壁木延壽,15008,,壽,
彌,144,舍。僧徒三百餘人。沙彌二十餘人也。沙彌之中,15044,,中,
彌,145,。沙彌二十餘人也。沙彌之中。最少生年十三。,15052,,。,
彌,146,乾子。善佔相察。見沙彌雲。汝餘壽唯二年也。,15086,,。,
彌,147,。汝餘壽唯二年也。沙彌聞之。生大怖畏。經一,15098,,一,
彌,148,。經一夏時。尼乾見沙彌雲。不可思議。不可思,15116,,思,
彌,149,五十年。有何妙術。沙彌雲。更不修延命法。尼,15148,,尼,
彌,150,起。告尼乾子言。此沙彌於夏初。眾僧修營精舍,15197,,舍,
彌,151,獄感應*第七空觀寺沙彌定生見紅蓮地獄謬謂華,15931,,華,
彌,152,第二十四道珍禪師誦阿彌陀經生淨土感應*第二,16252,,二,
彌,153,六幷州僧感受持觀經阿彌陀經生淨土感應*第二,16294,,二,
彌,154,記)執師子國沙門釋迦彌多羅。此雲能友。是第,54,,第,
彌,155,作蓮花藏世界海觀。及彌勒天宮觀。至於疾甚。,932,,。,
彌,156,各各白非分奪命由。王彌嗔怒。時有一童子。自,1235,,自,
彌,157,)。**第七空觀寺沙彌定生見紅蓮地獄謬謂實,1959,,實,
彌,158,界感應(出別錄文)沙彌定生。師僧法不能誦經,1983,,經,
彌,159,而皆自見坐寶蓮花」沙彌一日一夜始蘇。自說此,2129,,此,
彌,160,。招集五百賢聖於迦濕彌羅國。作毘婆娑論。斯,3284,,斯,
彌,161,第二十四道珍禪師誦阿彌陀經生淨土感應(出瑞,5332,,瑞,
彌,162,。船上人云。師業未誦彌陀經。並營浴室。於是,5405,,是,
彌,163,六幷州僧感受持觀經阿彌陀經生淨土感應(新錄,5714,,錄,
彌,164,僧感。持觀無量壽經阿彌陀經以為業。感夢見自,5742,,自,
彌,165,羽翼。左觀經文。右阿彌陀經文。欲飛身尚少重,5765,,重,
彌,166,文。欲飛身尚少重。覺彌誦兩經。三年後夢。羽,5778,,羽,
彌,167,西國。於那蘭陀寺。畫彌勒真容菩提樹像。至伊,11458,,伊,
彌,168,一烏長那國達麗羅川中彌勒木像感應*第十二濟,17278,,濟,
彌,169,應*第十二濟陽江夷造彌勒像感應*第十三釋沼,17293,,沼,
彌,170,感應*第十三釋沼謣造彌勒菩薩像感應*第十四,17306,,四,
彌,171,惡鬼難感應*第三十六彌提國王畫五大力像免鬼,17738,,鬼,
彌,172,遶像三匝。忽然不見。彌發信心供養香花。明日,1317,,日,
彌,173,一烏長那國達麗羅川中彌勒木像感應(出外國記,2798,,記,
彌,174,麗羅川中有精舍。刻木彌勒像。金色靈異潛通長,2834,,長,
彌,175,大師。以滅度弟子。遠彌勒三會脫者。多釋迦遺,2884,,遺,
彌,176,方就造功。在天之時。彌勒告末田地言。我以天,2970,,天,
彌,177,**第十二濟陽江夷造彌勒像感應(出僧傳)晉,3121,,晉,
彌,178,夷於觀音無加。可改為彌勒菩薩。戴即停手。馳,3242,,馳,
彌,179,。戴喜於神通。即改為彌勒。應於是解手成妙。,3287,,。,
彌,180,。**第十三釋沿謣造彌勒菩薩感應(新錄)釋,3334,,釋,
彌,181,滅一城。眾並兇懼分必彌盡。度乃潔誠。率眾歸,5645,,歸,
彌,182,還活也。**第三十六彌提國王畫五大力像免鬼,10372,,鬼,
彌,183,佛滅度後千三百年中。彌提國百鬼亂入。疾疫流,10407,,流,
彌,184,常願生兜率天上。奉事彌勒菩薩。更畫藥王藥上,11014,,上,
彌,185,歡喜地。往安樂國。補彌陀化。十方攝生。願垂,11939,,垂,
彌,186,如何。沙門曰。須白阿彌陀佛還來告其實。夢覺,12029,,覺,
彌,187,陀佛還來告其實。夢覺彌祈請。我及師友捨壽。,12040,,。,
彌,188,來告詮曰。以汝言白阿彌陀佛。佛言。汝師卻後,12073,,後,
彌,189,其然也皆所以錯然倒順彌綸宇宙以立三極也天地,14160,,地,
彌,190,抱釋迦佛金縷袈裟直待彌勒佛下生而付焉其事極,23164,,極,
彌,191,後斯文始定而始昌此道彌尊而彌彰㣲吾夫子創始,24012,,始,
彌,192,始定而始昌此道彌尊而彌彰㣲吾夫子創始以儒道,24015,,道,
彌,193,石亦嗔獨有老枯樹聞之彌精神從此開笑面惱殺天,30460,,天,
彌,194,何以曰易與天地凖故能彌綸天地之道天生五行充,969,,充,
彌,195,海萬靈。極樂導師。阿彌陀佛。觀音勢至。清淨,397,,淨,
彌,196,係維那師舉)*佛說阿彌陀經如是我聞。一時佛,464,,佛,
彌,197,極樂。其土有佛。號阿彌陀。今現在說法。舍利,699,,利,
彌,198,實。是諸眾鳥。皆是阿彌陀佛。欲令法音宣流。,1162,,。,
彌,199,意云何。彼佛何故號阿彌陀。舍利弗。彼佛光明,1271,,明,
彌,200,無所障礙。是故號為阿彌陀。又舍利弗。彼佛壽,1299,,壽,
彌,201,無邊阿僧祇劫。故名阿彌陀。舍利弗。阿彌陀佛,1328,,佛,
彌,202,名阿彌陀。舍利弗。阿彌陀佛。成佛巳來。於今,1336,,今,
彌,203,男子。善女人。聞說阿彌陀佛。執持名號。若一,1540,,一,
彌,204,亂。其人臨命終時。阿彌陀佛。與諸聖眾。現在,1590,,在,
彌,205,心不顛倒。即得往生阿彌陀佛極樂國土。舍利弗,1619,,弗,
彌,206,弗。如我今者。讚歎阿彌陀佛。不可思議功德之,1673,,之,
彌,207,東方亦有阿閦鞞佛。須彌相佛。大須彌佛。須彌,1696,,彌,
彌,208,鞞佛。須彌相佛。大須彌佛。須彌光佛。妙音佛,1702,,佛,
彌,209,彌相佛。大須彌佛。須彌光佛。妙音佛。如是等,1706,,等,
彌,210,聞光佛。大𦦨肩佛。須彌燈佛。無量精進佛。如,1801,,如,
彌,211,佛。見一切義佛。如須彌山佛。如是等恆河沙數,2218,,數,
彌,212,發願。當發願。欲生阿彌陀佛國者。是諸人等。,2415,,。,
彌,213,受。作禮而去。佛說阿彌陀佛經*拔一切業障根,2691,,根,
彌,214,如是。即今眾等。繫念彌陀。三時佛事。只如不,2915,,不,
彌,215,華」(維那師舉)「阿彌陀佛身金色相好光明無,2969,,無,
彌,216,明無等倫白毫宛轉五須彌紺目澄清四大海光中化,2988,,化,
彌,217,樂世界。大慈大悲。阿彌陀佛。(唸佛百聲維那,3040,,那,
彌,218,舉讚)第一大願。觀想彌陀。四十八願度娑婆。,3061,,。,
彌,219,知貪欲起於何因忘自性彌陀佛異念紛馳總是魔」,3120,,」,
彌,220,異名也。審如是。則阿彌陀佛即是我心。我心即,3485,,即,
彌,221,即是我心。我心即是阿彌陀佛。淨土即此方。此,3498,,此,
彌,222,知現前眾等。以自性阿彌陀。與大眾舌根。普同,3541,,同,
彌,223,樂世界。大慈大悲。阿彌陀佛。(師與大眾齊下,3618,,下,
彌,224,)鳴尺人人分上。本有彌陀。箇箇心中。總為淨,3829,,淨,
彌,225,巳圓。如上殊勳。投入彌陀大願海中。專為亡靈,3886,,靈,
彌,226,淨土之為教也。仰承阿彌陀佛。四十有八。大慈,4179,,慈,
彌,227,信有西方淨土。信有阿彌陀佛。攝取眾生之事。,4231,,。,
彌,228,信有往生之分。然雖謂彌陀攝取眾生往生。要信,4257,,信,
彌,229,假方便。自得心開。阿彌陀經雲。若有善男子。,4337,,。,
彌,230,男子。善女人。聞說阿彌陀佛。執持名號。若一,4355,,一,
彌,231,亂。其人臨命終時。阿彌陀佛。與諸聖眾。現在,4390,,在,
彌,232,心不顛倒。即得往生阿彌陀佛極樂國土。如是行,4419,,行,
彌,233,不成其行。願者要與阿彌陀佛。四十八願。願願,4453,,願,
彌,234,明顯發耳(鳴尺)。阿彌陀佛。無上醫王。巍巍,4539,,巍,
彌,235,菩薩(三稱)*佛說阿彌陀經(接誦阿彌陀經一,4623,,一,
彌,236,佛說阿彌陀經(接誦阿彌陀經一遍)*拔一切業,4630,,業,
彌,237,禽」(維那師舉)「阿彌陀佛身金色相好光明無,4859,,無,
彌,238,明無等倫白毫宛轉五須彌紺目澄清四大海光中化,4878,,化,
彌,239,樂世界。大慈大悲。阿彌陀佛。(唸佛百聲維那,4930,,那,
彌,240,舉讚)第一大願。觀想彌陀。四十八願度娑婆。,4951,,。,
彌,241,曰極樂。其土有佛號阿彌陀。今現在說法。總不,5291,,不,
彌,242,總不出唯心淨土。本性彌陀也。由是而知。即今,5310,,今,
彌,243,樂世界。大慈大悲。阿彌陀佛。(下座旋遶唸佛,5433,,佛,
彌,244,後文)十方三世佛。阿彌陀第一。九品度眾生。,5474,,。,
彌,245,爾亡靈。當知此意。阿彌陀佛。無上醫王。巍巍,6042,,巍,
彌,246,菩薩(三稱)*佛說阿彌陀經(接誦阿彌陀經一,6118,,一,
彌,247,佛說阿彌陀經(接誦阿彌陀經一遍)*拔一切業,6125,,業,
彌,248,裹一心。非思量處。阿彌陀佛。坐斷六根。無造,6236,,造,
彌,249,神藥。所以雲。一稱阿彌陀佛名號。能滅八萬億,6285,,億,
彌,250,生」(維那師舉)「阿彌陀佛身金色相好光明無,6372,,無,
彌,251,明無等倫白毫宛轉五須彌紺目澄清四大海光中化,6391,,化,
彌,252,樂世界。大慈大悲。阿彌陀佛。(唸佛百聲維那,6443,,那,
彌,253,舉讚)第一大願。觀想彌陀。四十八願度娑婆。,6464,,。,
彌,254,樂世界。大慈大悲。阿彌陀佛。(下座旋遶唸佛,6976,,佛,
彌,255,心歸命。極樂世界。阿彌陀佛。願以淨光照我。,7021,,。,
彌,256,見寶臺寶幡寶葢滿空排彌陀勢至觀音等合掌相隨,7218,,隨,
彌,257,稱)上來三時繫念。阿彌陀佛。萬德洪名。勸導,7576,,導,
彌,258,䟦致。圓滿無上菩提。彌陀佛。大願王。慈悲喜,7654,,喜,
彌,259,若宣揚。接引往西方。彌陀聖號若稱揚。同願往,7713,,往,
彌,260,大眾繞壇行道)南無阿彌多婆夜哆(外曷切)(,45,,(,
彌,261,途賣切)(三)夜他阿彌利(上聲)(四)都婆,83,,婆,
彌,262,(四)都婆毗(五)阿彌利哆(六)悉躭婆毗(,99,,(,
彌,263,六)悉躭婆毗(七)阿彌利哆(八)毗迦蘭諦(,113,,(,
彌,264,八)毗迦蘭諦(九)阿彌利哆(十)毗迦蘭哆(,127,,(,
彌,265,)毗迦蘭哆(十一)伽彌膩(十二)伽伽那(十,142,,十,
彌,266,綱(法師端莊整肅觀想彌陀作禮平舉)「三時禮,283,,禮,
彌,267,佛見斯時覺悟證真如阿彌陀如來(眾和)證明繫,348,,繫,
彌,268,爍爍。其土有佛。號曰彌陀。往昔因中。曾發誓,428,,誓,
彌,269,稱揚聖號。歸依西方阿彌陀佛彌陀佛阿彌陀佛阿,588,,阿,
彌,270,號。歸依西方阿彌陀佛彌陀佛阿彌陀佛阿彌陀佛,591,,佛,
彌,271,西方阿彌陀佛彌陀佛阿彌陀佛阿彌陀佛彌陀佛(,595,,(,
彌,272,陀佛彌陀佛阿彌陀佛阿彌陀佛彌陀佛(大眾齊和,599,,和,
彌,273,陀佛阿彌陀佛阿彌陀佛彌陀佛(大眾齊和。五聲,602,,聲,
彌,274,淨土教主。接引導師阿彌陀佛。輔讚西方。同願,782,,願,
彌,275,闌幹繞四圍」**讚阿彌陀佛「淨土教主號彌陀,1234,,陀,
彌,276,阿彌陀佛「淨土教主號彌陀四十八願利娑婆九品,1243,,品,
彌,277,道。死心禪師雲。念阿彌陀佛。若也不生淨土。,1692,,。,
彌,278,炳炬。供果獻茶。看誦彌陀經。大彌陀經。無量,1768,,量,
彌,279,獻茶。看誦彌陀經。大彌陀經。無量壽觀經。講,1773,,講,
彌,280,。決定往生要法。拜禮彌陀大讖。淨土願文。及,1801,,及,
彌,281,四大海。白豪宛轉五須彌。恩極無涯。玅深莫測,1946,,測,
彌,282,班首舉念。大眾齊和)彌陀佛彌陀佛阿彌陀佛彌,2196,,彌,
彌,283,念。大眾齊和)彌陀佛彌陀佛阿彌陀佛彌陀佛彌,2199,,彌,
彌,284,齊和)彌陀佛彌陀佛阿彌陀佛彌陀佛彌陀佛(五,2203,,五,
彌,285,彌陀佛彌陀佛阿彌陀佛彌陀佛彌陀佛(五聲畢。,2206,,。,
彌,286,彌陀佛阿彌陀佛彌陀佛彌陀佛(五聲畢。別起五,2209,,五,
彌,287,(五聲畢。別起五聲)彌陀佛阿彌陀佛彌陀佛南,2222,,南,
彌,288,。別起五聲)彌陀佛阿彌陀佛彌陀佛南無阿彌陀,2226,,陀,
彌,289,五聲)彌陀佛阿彌陀佛彌陀佛南無阿彌陀佛彌陀,2229,,陀,
彌,290,阿彌陀佛彌陀佛南無阿彌陀佛彌陀佛*第一時佛,2235,,佛,
彌,291,佛彌陀佛南無阿彌陀佛彌陀佛*第一時佛事*起,2238,,起,
彌,292,佛*第一時佛事*起大彌陀經(上卷)(或小彌,2250,,彌,
彌,293,彌陀經(上卷)(或小彌陀經代)*念往生呪(,2260,,(,
彌,294,是。即今眾等。繫念阿彌陀佛萬德洪名。三時佛,2554,,佛,
彌,295,浸池池四色花」(舉阿彌陀佛身金色。坐持)*,2605,,*,
彌,296,金色。坐持)*南無阿彌陀佛(五百聲。法師鳴,2619,,鳴,
彌,297,知貪欲起於何因忘自性彌陀佛異念紛馳總是魔」,2700,,」,
彌,298,異名也。審如是。則阿彌陀佛即我心。我心即阿,3148,,阿,
彌,299,陀佛即我心。我心即阿彌陀佛。淨土即此方。此,3159,,此,
彌,300,決定非滅。即今自性阿彌陀。與大眾舌根。普同,3226,,同,
彌,301,道)**舉念*南無阿彌陀佛(五百聲畢眾復位,3321,,位,
彌,302,)蓋聞人人分上。本有彌陀。個個心中。總為淨,3392,,淨,
彌,303,事巳圓。眾等捧誦大阿彌陀經。往生神呪。稱念,3451,,念,
彌,304,經。往生神呪。稱念阿彌陀佛萬德洪名一千聲。,3463,,。,
彌,305,十聲。如上殊勳。投入彌陀大願海中。功德良因,3492,,因,
彌,306,亂願得化佛盡來迎願奉彌陀值眾聖願證金剛不壞,3982,,壞,
彌,307,身」**西方讚和念阿彌陀佛。無上醫王。巍巍,4003,,巍,
彌,308,精虔」**供四聖讚「彌陀勢至等觀音清淨海眾,4500,,眾,
彌,309,沾法食離幽關聞斯樂土彌陀號悉脫覊迷覩聖顏」,4626,,」,
彌,310,。然光明之慧炬。稱念彌陀佛號。讚揚菩薩洪名,4977,,名,
彌,311,上*第二時佛事*起大彌陀經(下卷)(或小彌,5295,,彌,
彌,312,彌陀經(下卷)(或小彌陀經代)*念往生呪(,5305,,(,
彌,313,淨土。此界何殊。古佛彌陀。此心匪異。昔。靈,6166,,靈,
彌,314,。有世界名為極樂。阿彌陀佛。見在說法。其國,6199,,國,
彌,315,樂。故名極樂。此言阿彌陀佛報身報土。非言法,6231,,法,
彌,316,佛事巳圓。一眾捧演大彌陀經。往生神呪。人各,6587,,各,
彌,317,往生神呪。人各種念阿彌陀佛萬德洪名一千聲。,6601,,。,
彌,318,願我早至如來地」**彌陀讚(和念)第一大願,7076,,願,
彌,319,和念)第一大願。觀想彌陀。四十八願利娑婆。,7090,,。,
彌,320,佛事(畢)(禮讖)*彌陀讖儀(禮佛四十八。,7154,,。,
彌,321,法師合掌定立平舉)「彌陀大教振西方救度眾生,7189,,生,
彌,322,禮頓明本性悟真常」阿彌陀如來(云云)證明禮,7247,,禮,
彌,323,色露黃金。西方昔號阿彌陀。東土今稱無量壽。,7420,,。,
彌,324,頂禮。常寂光淨土。阿彌陀如來。(一拜)清淨,7754,,淨,
彌,325,頂禮。實報莊嚴土。阿彌陀如來。(一拜)微塵,7792,,塵,
彌,326,頂禮。方便聖居土。阿彌陀如來。(一拜)解脫,7830,,脫,
