dynasty,period,book_name,author,full_book_info,variant,count,total_chars,frequency_per_10k,file_count,recalc_freq_per_10k
宋,宋代,一切如來大祕密王未曾有最上微妙大曼拏羅經,天息災,一切如來大祕密王未曾有最上微妙大曼拏羅經 (天息災),懣,0,26923,0.0,5,0.0
宋,宋代,一切如來大祕密王未曾有最上微妙大曼拏羅經,天息災,一切如來大祕密王未曾有最上微妙大曼拏羅經 (天息災),每,0,26923,0.0,5,0.0
宋,宋代,一切如來大祕密王未曾有最上微妙大曼拏羅經,天息災,一切如來大祕密王未曾有最上微妙大曼拏羅經 (天息災),滿,1,26923,0.3122073056509522,5,0.3714296326560933
宋,宋代,一切如來大祕密王未曾有最上微妙大曼拏羅經,天息災,一切如來大祕密王未曾有最上微妙大曼拏羅經 (天息災),瞞,0,26923,0.0,5,0.0
宋,宋代,一切如來大祕密王未曾有最上微妙大曼拏羅經,天息災,一切如來大祕密王未曾有最上微妙大曼拏羅經 (天息災),輩,1,26923,0.2822466836014677,5,0.3714296326560933
宋,宋代,一切如來大祕密王未曾有最上微妙大曼拏羅經,天息災,一切如來大祕密王未曾有最上微妙大曼拏羅經 (天息災),門,5,26923,1.580614225921659,5,1.8571481632804665
宋,宋代,一切如來正法祕密篋印心陀羅尼經,施護,一切如來正法祕密篋印心陀羅尼經 (施護),們,0,4506,0.0,1,0.0
宋,宋代,一切如來正法祕密篋印心陀羅尼經,施護,一切如來正法祕密篋印心陀羅尼經 (施護),偉,0,4506,0.0,1,0.0
宋,宋代,一切如來正法祕密篋印心陀羅尼經,施護,一切如來正法祕密篋印心陀羅尼經 (施護),弭,0,4506,0.0,1,0.0
宋,宋代,一切如來正法祕密篋印心陀羅尼經,施護,一切如來正法祕密篋印心陀羅尼經 (施護),彌,0,4506,0.0,1,0.0
宋,宋代,一切如來正法祕密篋印心陀羅尼經,施護,一切如來正法祕密篋印心陀羅尼經 (施護),懣,0,4506,0.0,1,0.0
宋,宋代,一切如來正法祕密篋印心陀羅尼經,施護,一切如來正法祕密篋印心陀羅尼經 (施護),每,0,4506,0.0,1,0.0
宋,宋代,一切如來正法祕密篋印心陀羅尼經,施護,一切如來正法祕密篋印心陀羅尼經 (施護),滿,0,4506,0.0,1,0.0
宋,宋代,一切如來正法祕密篋印心陀羅尼經,施護,一切如來正法祕密篋印心陀羅尼經 (施護),瞞,0,4506,0.0,1,0.0
宋,宋代,一切如來正法祕密篋印心陀羅尼經,施護,一切如來正法祕密篋印心陀羅尼經 (施護),輩,0,4506,0.0,1,0.0
宋,宋代,一切如來正法祕密篋印心陀羅尼經,施護,一切如來正法祕密篋印心陀羅尼經 (施護),門,1,4506,2.2192632046160674,1,2.2192632046160674
宋,宋代,一切如來白傘蓋大佛頂陀羅尼,慈賢,一切如來白傘蓋大佛頂陀羅尼 (慈賢),們,0,8129,0.0,1,0.0
宋,宋代,一切如來白傘蓋大佛頂陀羅尼,慈賢,一切如來白傘蓋大佛頂陀羅尼 (慈賢),偉,0,8129,0.0,1,0.0
宋,宋代,一切如來白傘蓋大佛頂陀羅尼,慈賢,一切如來白傘蓋大佛頂陀羅尼 (慈賢),弭,0,8129,0.0,1,0.0
宋,宋代,一切如來白傘蓋大佛頂陀羅尼,慈賢,一切如來白傘蓋大佛頂陀羅尼 (慈賢),彌,0,8129,0.0,1,0.0
宋,宋代,一切如來白傘蓋大佛頂陀羅尼,慈賢,一切如來白傘蓋大佛頂陀羅尼 (慈賢),懣,0,8129,0.0,1,0.0
宋,宋代,一切如來白傘蓋大佛頂陀羅尼,慈賢,一切如來白傘蓋大佛頂陀羅尼 (慈賢),每,0,8129,0.0,1,0.0
宋,宋代,一切如來白傘蓋大佛頂陀羅尼,慈賢,一切如來白傘蓋大佛頂陀羅尼 (慈賢),滿,0,8129,0.0,1,0.0
宋,宋代,一切如來白傘蓋大佛頂陀羅尼,慈賢,一切如來白傘蓋大佛頂陀羅尼 (慈賢),瞞,0,8129,0.0,1,0.0
宋,宋代,一切如來白傘蓋大佛頂陀羅尼,慈賢,一切如來白傘蓋大佛頂陀羅尼 (慈賢),輩,0,8129,0.0,1,0.0
宋,宋代,一切如來白傘蓋大佛頂陀羅尼,慈賢,一切如來白傘蓋大佛頂陀羅尼 (慈賢),門,0,8129,0.0,1,0.0
宋,宋代,一切如來說佛頂輪王一百八名讚,施護,一切如來說佛頂輪王一百八名讚 (施護),們,0,469,0.0,1,0.0
宋,宋代,一切如來說佛頂輪王一百八名讚,施護,一切如來說佛頂輪王一百八名讚 (施護),偉,0,469,0.0,1,0.0
宋,宋代,一切如來說佛頂輪王一百八名讚,施護,一切如來說佛頂輪王一百八名讚 (施護),弭,0,469,0.0,1,0.0
宋,宋代,一切如來說佛頂輪王一百八名讚,施護,一切如來說佛頂輪王一百八名讚 (施護),彌,0,469,0.0,1,0.0
宋,宋代,一切如來說佛頂輪王一百八名讚,施護,一切如來說佛頂輪王一百八名讚 (施護),懣,0,469,0.0,1,0.0
宋,宋代,一切如來說佛頂輪王一百八名讚,施護,一切如來說佛頂輪王一百八名讚 (施護),每,0,469,0.0,1,0.0
宋,宋代,一切如來說佛頂輪王一百八名讚,施護,一切如來說佛頂輪王一百八名讚 (施護),滿,0,469,0.0,1,0.0
宋,宋代,一切如來說佛頂輪王一百八名讚,施護,一切如來說佛頂輪王一百八名讚 (施護),瞞,0,469,0.0,1,0.0
宋,宋代,一切如來說佛頂輪王一百八名讚,施護,一切如來說佛頂輪王一百八名讚 (施護),輩,0,469,0.0,1,0.0
宋,宋代,一切如來說佛頂輪王一百八名讚,施護,一切如來說佛頂輪王一百八名讚 (施護),門,0,469,0.0,1,0.0
宋,宋代,一切祕密最上名義大教王儀軌,施護,一切祕密最上名義大教王儀軌 (施護),們,0,6118,0.0,2,0.0
宋,宋代,一切祕密最上名義大教王儀軌,施護,一切祕密最上名義大教王儀軌 (施護),偉,0,6118,0.0,2,0.0
宋,宋代,一切祕密最上名義大教王儀軌,施護,一切祕密最上名義大教王儀軌 (施護),弭,0,6118,0.0,2,0.0
宋,宋代,一切祕密最上名義大教王儀軌,施護,一切祕密最上名義大教王儀軌 (施護),彌,0,6118,0.0,2,0.0
宋,宋代,一切祕密最上名義大教王儀軌,施護,一切祕密最上名義大教王儀軌 (施護),懣,0,6118,0.0,2,0.0
宋,宋代,一切祕密最上名義大教王儀軌,施護,一切祕密最上名義大教王儀軌 (施護),每,0,6118,0.0,2,0.0
宋,宋代,一切祕密最上名義大教王儀軌,施護,一切祕密最上名義大教王儀軌 (施護),滿,0,6118,0.0,2,0.0
宋,宋代,一切祕密最上名義大教王儀軌,施護,一切祕密最上名義大教王儀軌 (施護),瞞,0,6118,0.0,2,0.0
宋,宋代,一切祕密最上名義大教王儀軌,施護,一切祕密最上名義大教王儀軌 (施護),輩,0,6118,0.0,2,0.0
宋,宋代,一切祕密最上名義大教王儀軌,施護,一切祕密最上名義大教王儀軌 (施護),門,9,6118,15.012479052884414,2,14.710689767898005
宋,宋代,七佛經,法天,七佛經 (法天),們,0,5862,0.0,1,0.0
宋,宋代,七佛經,法天,七佛經 (法天),偉,0,5862,0.0,1,0.0
宋,宋代,七佛經,法天,七佛經 (法天),弭,0,5862,0.0,1,0.0
宋,宋代,七佛經,法天,七佛經 (法天),彌,0,5862,0.0,1,0.0
宋,宋代,七佛經,法天,七佛經 (法天),懣,0,5862,0.0,1,0.0
宋,宋代,七佛經,法天,七佛經 (法天),每,0,5862,0.0,1,0.0
宋,宋代,七佛經,法天,七佛經 (法天),滿,3,5862,5.117707267144319,1,5.117707267144319
宋,宋代,七佛經,法天,七佛經 (法天),瞞,0,5862,0.0,1,0.0
宋,宋代,七佛經,法天,七佛經 (法天),輩,0,5862,0.0,1,0.0
宋,宋代,七佛經,法天,七佛經 (法天),門,1,5862,1.7059024223814399,1,1.7059024223814399
宋,宋代,七佛讚唄伽他,法天,七佛讚唄伽他 (法天),們,0,1551,0.0,1,0.0
宋,宋代,七佛讚唄伽他,法天,七佛讚唄伽他 (法天),偉,0,1551,0.0,1,0.0
宋,宋代,七佛讚唄伽他,法天,七佛讚唄伽他 (法天),弭,0,1551,0.0,1,0.0
宋,宋代,七佛讚唄伽他,法天,七佛讚唄伽他 (法天),彌,0,1551,0.0,1,0.0
宋,宋代,七佛讚唄伽他,法天,七佛讚唄伽他 (法天),懣,0,1551,0.0,1,0.0
宋,宋代,七佛讚唄伽他,法天,七佛讚唄伽他 (法天),每,0,1551,0.0,1,0.0
宋,宋代,七佛讚唄伽他,法天,七佛讚唄伽他 (法天),滿,0,1551,0.0,1,0.0
宋,宋代,七佛讚唄伽他,法天,七佛讚唄伽他 (法天),瞞,0,1551,0.0,1,0.0
宋,宋代,七佛讚唄伽他,法天,七佛讚唄伽他 (法天),輩,0,1551,0.0,1,0.0
宋,宋代,七佛讚唄伽他,法天,七佛讚唄伽他 (法天),門,0,1551,0.0,1,0.0
宋,宋代,三劉家集,宋,三劉家集 (宋),們,0,26019,0.0,2,0.0
宋,宋代,三劉家集,宋,三劉家集 (宋),偉,1,26019,0.19551871114065617,2,0.3843345247703601
宋,宋代,三劉家集,宋,三劉家集 (宋),弭,0,26019,0.0,2,0.0
宋,宋代,三劉家集,宋,三劉家集 (宋),彌,0,26019,0.0,2,0.0
宋,宋代,三劉家集,宋,三劉家集 (宋),懣,0,26019,0.0,2,0.0
宋,宋代,三劉家集,宋,三劉家集 (宋),每,2,26019,0.39103742228131233,2,0.7686690495407202
宋,宋代,三劉家集,宋,三劉家集 (宋),滿,2,26019,0.39103742228131233,2,0.7686690495407202
宋,宋代,三劉家集,宋,三劉家集 (宋),瞞,0,26019,0.0,2,0.0
宋,宋代,三劉家集,宋,三劉家集 (宋),輩,2,26019,0.39103742228131233,2,0.7686690495407202
宋,宋代,三劉家集,宋,三劉家集 (宋),門,6,26019,1.1731122668439369,2,2.306007148622161
宋,宋代,三命指迷賦,宋,三命指迷賦 (宋),們,0,17003,0.0,2,0.0
宋,宋代,三命指迷賦,宋,三命指迷賦 (宋),偉,0,17003,0.0,2,0.0
宋,宋代,三命指迷賦,宋,三命指迷賦 (宋),弭,0,17003,0.0,2,0.0
宋,宋代,三命指迷賦,宋,三命指迷賦 (宋),彌,0,17003,0.0,2,0.0
宋,宋代,三命指迷賦,宋,三命指迷賦 (宋),懣,0,17003,0.0,2,0.0
宋,宋代,三命指迷賦,宋,三命指迷賦 (宋),每,1,17003,0.3018230109863576,2,0.5881315062047874
宋,宋代,三命指迷賦,宋,三命指迷賦 (宋),滿,1,17003,0.3018230109863576,2,0.5881315062047874
宋,宋代,三命指迷賦,宋,三命指迷賦 (宋),瞞,0,17003,0.0,2,0.0
宋,宋代,三命指迷賦,宋,三命指迷賦 (宋),輩,0,17003,0.0,2,0.0
宋,宋代,三命指迷賦,宋,三命指迷賦 (宋),門,4,17003,1.2072920439454304,2,2.3525260248191495
宋,宋代,三因極一病證方論,宋,三因極一病證方論 (宋),們,0,148969,0.0,19,0.0
宋,宋代,三因極一病證方論,宋,三因極一病證方論 (宋),偉,0,148969,0.0,19,0.0
宋,宋代,三因極一病證方論,宋,三因極一病證方論 (宋),弭,0,148969,0.0,19,0.0
宋,宋代,三因極一病證方論,宋,三因極一病證方論 (宋),彌,0,148969,0.0,19,0.0
宋,宋代,三因極一病證方論,宋,三因極一病證方論 (宋),懣,0,148969,0.0,19,0.0
宋,宋代,三因極一病證方論,宋,三因極一病證方論 (宋),每,208,148969,13.929791858849498,19,13.962636521692433
宋,宋代,三因極一病證方論,宋,三因極一病證方論 (宋),滿,54,148969,3.6021323166973023,19,3.6249152508239972
宋,宋代,三因極一病證方論,宋,三因極一病證方論 (宋),瞞,0,148969,0.0,19,0.0
宋,宋代,三因極一病證方論,宋,三因極一病證方論 (宋),輩,4,148969,0.20567609798436728,19,0.26851224080177755
宋,宋代,三因極一病證方論,宋,三因極一病證方論 (宋),門,28,148969,1.8034210328904539,19,1.8795856856124429
宋,宋代,三國志文類,宋,三國志文類 (宋),們,0,158513,0.0,61,0.0
宋,宋代,三國志文類,宋,三國志文類 (宋),偉,6,158513,0.41570061166388284,61,0.3785178502709557
宋,宋代,三國志文類,宋,三國志文類 (宋),弭,8,158513,0.46311614508588383,61,0.504690467027941
宋,宋代,三國志文類,宋,三國志文類 (宋),彌,9,158513,0.5529521846665276,61,0.5677767754064336
宋,宋代,三國志文類,宋,三國志文類 (宋),懣,1,158513,0.07981228151387935,61,0.06308630837849262
宋,宋代,三國志文類,宋,三國志文類 (宋),每,43,158513,2.6127002266101282,61,2.7127112602751824
宋,宋代,三國志文類,宋,三國志文類 (宋),滿,7,158513,0.42909595692341634,61,0.44160415864944835
宋,宋代,三國志文類,宋,三國志文類 (宋),瞞,0,158513,0.0,61,0.0
宋,宋代,三國志文類,宋,三國志文類 (宋),輩,14,158513,0.7795171161955554,61,0.8832083172988967
宋,宋代,三國志文類,宋,三國志文類 (宋),門,31,158513,2.2521200079471733,61,1.9556755597332711
宋,宋代,三國雜事,宋,三國雜事 (宋),們,0,8085,0.0,3,0.0
宋,宋代,三國雜事,宋,三國雜事 (宋),偉,0,8085,0.0,3,0.0
宋,宋代,三國雜事,宋,三國雜事 (宋),弭,0,8085,0.0,3,0.0
宋,宋代,三國雜事,宋,三國雜事 (宋),彌,0,8085,0.0,3,0.0
宋,宋代,三國雜事,宋,三國雜事 (宋),懣,0,8085,0.0,3,0.0
宋,宋代,三國雜事,宋,三國雜事 (宋),每,1,8085,1.018122581958868,3,1.2368583797155226
宋,宋代,三國雜事,宋,三國雜事 (宋),滿,0,8085,0.0,3,0.0
宋,宋代,三國雜事,宋,三國雜事 (宋),瞞,0,8085,0.0,3,0.0
宋,宋代,三國雜事,宋,三國雜事 (宋),輩,0,8085,0.0,3,0.0
宋,宋代,三國雜事,宋,三國雜事 (宋),門,1,8085,0.8018603159329646,3,1.2368583797155226
宋,宋代,三寶感應要略錄,非濁,三寶感應要略錄 (非濁),們,0,47653,0.0,3,0.0
宋,宋代,三寶感應要略錄,非濁,三寶感應要略錄 (非濁),偉,0,47653,0.0,3,0.0
宋,宋代,三寶感應要略錄,非濁,三寶感應要略錄 (非濁),弭,0,47653,0.0,3,0.0
宋,宋代,三寶感應要略錄,非濁,三寶感應要略錄 (非濁),彌,7,47653,1.3457118797066272,3,1.468952636769983
宋,宋代,三寶感應要略錄,非濁,三寶感應要略錄 (非濁),懣,0,47653,0.0,3,0.0
宋,宋代,三寶感應要略錄,非濁,三寶感應要略錄 (非濁),每,7,47653,1.5448007347367747,3,1.468952636769983
宋,宋代,三寶感應要略錄,非濁,三寶感應要略錄 (非濁),滿,7,47653,1.6298576064788726,3,1.468952636769983
宋,宋代,三寶感應要略錄,非濁,三寶感應要略錄 (非濁),瞞,0,47653,0.0,3,0.0
宋,宋代,三寶感應要略錄,非濁,三寶感應要略錄 (非濁),輩,1,47653,0.2635671173664374,3,0.20985037668142614
宋,宋代,三寶感應要略錄,非濁,三寶感應要略錄 (非濁),門,42,47653,8.984658681648403,3,8.813715820619898
宋,宋代,三山鄭菊山先生淸雋集,宋,三山鄭菊山先生淸雋集 (宋),們,0,31339,0.0,2,0.0
宋,宋代,三山鄭菊山先生淸雋集,宋,三山鄭菊山先生淸雋集 (宋),偉,2,31339,0.32140905730723496,2,0.6381824563642745
宋,宋代,三山鄭菊山先生淸雋集,宋,三山鄭菊山先生淸雋集 (宋),弭,0,31339,0.0,2,0.0
宋,宋代,三山鄭菊山先生淸雋集,宋,三山鄭菊山先生淸雋集 (宋),彌,0,31339,0.0,2,0.0
宋,宋代,三山鄭菊山先生淸雋集,宋,三山鄭菊山先生淸雋集 (宋),懣,0,31339,0.0,2,0.0
宋,宋代,三山鄭菊山先生淸雋集,宋,三山鄭菊山先生淸雋集 (宋),每,3,31339,0.48211358596085235,2,0.9572736845464118
宋,宋代,三山鄭菊山先生淸雋集,宋,三山鄭菊山先生淸雋集 (宋),滿,4,31339,0.6428181146144699,2,1.276364912728549
宋,宋代,三山鄭菊山先生淸雋集,宋,三山鄭菊山先生淸雋集 (宋),瞞,0,31339,0.0,2,0.0
宋,宋代,三山鄭菊山先生淸雋集,宋,三山鄭菊山先生淸雋集 (宋),輩,0,31339,0.0,2,0.0
宋,宋代,三山鄭菊山先生淸雋集,宋,三山鄭菊山先生淸雋集 (宋),門,10,31339,1.6070452865361744,2,3.190912281821373
宋,宋代,三教出興頌註,宗曉,三教出興頌註 (宗曉),們,0,4434,0.0,1,0.0
宋,宋代,三教出興頌註,宗曉,三教出興頌註 (宗曉),偉,0,4434,0.0,1,0.0
宋,宋代,三教出興頌註,宗曉,三教出興頌註 (宗曉),弭,0,4434,0.0,1,0.0
宋,宋代,三教出興頌註,宗曉,三教出興頌註 (宗曉),彌,0,4434,0.0,1,0.0
宋,宋代,三教出興頌註,宗曉,三教出興頌註 (宗曉),懣,0,4434,0.0,1,0.0
宋,宋代,三教出興頌註,宗曉,三教出興頌註 (宗曉),每,0,4434,0.0,1,0.0
宋,宋代,三教出興頌註,宗曉,三教出興頌註 (宗曉),滿,1,4434,2.2552999548940007,1,2.2552999548940007
宋,宋代,三教出興頌註,宗曉,三教出興頌註 (宗曉),瞞,0,4434,0.0,1,0.0
宋,宋代,三教出興頌註,宗曉,三教出興頌註 (宗曉),輩,0,4434,0.0,1,0.0
宋,宋代,三教出興頌註,宗曉,三教出興頌註 (宗曉),門,0,4434,0.0,1,0.0
宋,宋代,三易備遺,宋,三易備遺 (宋),們,0,27957,0.0,12,0.0
宋,宋代,三易備遺,宋,三易備遺 (宋),偉,0,27957,0.0,12,0.0
宋,宋代,三易備遺,宋,三易備遺 (宋),弭,0,27957,0.0,12,0.0
宋,宋代,三易備遺,宋,三易備遺 (宋),彌,0,27957,0.0,12,0.0
宋,宋代,三易備遺,宋,三易備遺 (宋),懣,0,27957,0.0,12,0.0
宋,宋代,三易備遺,宋,三易備遺 (宋),每,1,27957,0.24309607156748345,12,0.3576921701183961
宋,宋代,三易備遺,宋,三易備遺 (宋),滿,1,27957,0.2157218051600656,12,0.3576921701183961
宋,宋代,三易備遺,宋,三易備遺 (宋),瞞,0,27957,0.0,12,0.0
宋,宋代,三易備遺,宋,三易備遺 (宋),輩,0,27957,0.0,12,0.0
宋,宋代,三易備遺,宋,三易備遺 (宋),門,2,27957,0.495163020549133,12,0.7153843402367922
宋,宋代,三時繫念佛事,延壽,三時繫念佛事 (延壽),們,0,7859,0.0,1,0.0
宋,宋代,三時繫念佛事,延壽,三時繫念佛事 (延壽),偉,0,7859,0.0,1,0.0
宋,宋代,三時繫念佛事,延壽,三時繫念佛事 (延壽),弭,0,7859,0.0,1,0.0
宋,宋代,三時繫念佛事,延壽,三時繫念佛事 (延壽),彌,0,7859,0.0,1,0.0
宋,宋代,三時繫念佛事,延壽,三時繫念佛事 (延壽),懣,0,7859,0.0,1,0.0
宋,宋代,三時繫念佛事,延壽,三時繫念佛事 (延壽),每,0,7859,0.0,1,0.0
宋,宋代,三時繫念佛事,延壽,三時繫念佛事 (延壽),滿,2,7859,2.544853034737244,1,2.544853034737244
宋,宋代,三時繫念佛事,延壽,三時繫念佛事 (延壽),瞞,0,7859,0.0,1,0.0
宋,宋代,三時繫念佛事,延壽,三時繫念佛事 (延壽),輩,0,7859,0.0,1,0.0
宋,宋代,三時繫念佛事,延壽,三時繫念佛事 (延壽),門,0,7859,0.0,1,0.0
宋,宋代,三時繫念儀範,延壽,三時繫念儀範 (延壽),們,0,14622,0.0,1,0.0
宋,宋代,三時繫念儀範,延壽,三時繫念儀範 (延壽),偉,0,14622,0.0,1,0.0
宋,宋代,三時繫念儀範,延壽,三時繫念儀範 (延壽),弭,0,14622,0.0,1,0.0
宋,宋代,三時繫念儀範,延壽,三時繫念儀範 (延壽),彌,1,14622,0.6839009711393791,1,0.6839009711393791
宋,宋代,三時繫念儀範,延壽,三時繫念儀範 (延壽),懣,0,14622,0.0,1,0.0
宋,宋代,三時繫念儀範,延壽,三時繫念儀範 (延壽),每,2,14622,1.3678019422787582,1,1.3678019422787582
宋,宋代,三時繫念儀範,延壽,三時繫念儀範 (延壽),滿,4,14622,2.7356038845575164,1,2.7356038845575164
宋,宋代,三時繫念儀範,延壽,三時繫念儀範 (延壽),瞞,1,14622,0.6839009711393791,1,0.6839009711393791
宋,宋代,三時繫念儀範,延壽,三時繫念儀範 (延壽),輩,2,14622,1.3678019422787582,1,1.3678019422787582
宋,宋代,三時繫念儀範,延壽,三時繫念儀範 (延壽),門,2,14622,1.3678019422787582,1,1.3678019422787582
宋,宋代,三朝北盟會編,宋,三朝北盟會編 (宋),們,34,1166535,0.2882487658644586,251,0.2914614649367572
宋,宋代,三朝北盟會編,宋,三朝北盟會編 (宋),偉,38,1166535,0.32477703254115237,251,0.32575104904696384
宋,宋代,三朝北盟會編,宋,三朝北盟會編 (宋),弭,11,1166535,0.10196241462380702,251,0.0942963563030685
宋,宋代,三朝北盟會編,宋,三朝北盟會編 (宋),彌,18,1166535,0.1486211050961666,251,0.15430312849593025
宋,宋代,三朝北盟會編,宋,三朝北盟會編 (宋),懣,15,1166535,0.1305418264320778,251,0.1285859404132752
宋,宋代,三朝北盟會編,宋,三朝北盟會編 (宋),每,158,1166535,1.3484217457454946,251,1.3544385723531658
宋,宋代,三朝北盟會編,宋,三朝北盟會編 (宋),滿,73,1166535,0.6195377887161309,251,0.6257849100112727
宋,宋代,三朝北盟會編,宋,三朝北盟會編 (宋),瞞,1,1166535,0.006230941108883204,251,0.008572396027551681
宋,宋代,三朝北盟會編,宋,三朝北盟會編 (宋),輩,143,1166535,1.1938772636589465,251,1.2258526319398904
宋,宋代,三朝北盟會編,宋,三朝北盟會編 (宋),門,526,1166535,4.5226837814283245,251,4.509080310492184
宋,宋代,三楚新錄,宋,三楚新錄 (宋),們,0,6496,0.0,4,0.0
宋,宋代,三楚新錄,宋,三楚新錄 (宋),偉,1,6496,1.2827090815802975,4,1.5394088669950738
宋,宋代,三楚新錄,宋,三楚新錄 (宋),弭,0,6496,0.0,4,0.0
宋,宋代,三楚新錄,宋,三楚新錄 (宋),彌,1,6496,1.339046598821639,4,1.5394088669950738
宋,宋代,三楚新錄,宋,三楚新錄 (宋),懣,0,6496,0.0,4,0.0
宋,宋代,三楚新錄,宋,三楚新錄 (宋),每,6,6496,7.730122015496272,4,9.236453201970443
宋,宋代,三楚新錄,宋,三楚新錄 (宋),滿,2,6496,2.182453077258839,4,3.0788177339901477
宋,宋代,三楚新錄,宋,三楚新錄 (宋),瞞,0,6496,0.0,4,0.0
宋,宋代,三楚新錄,宋,三楚新錄 (宋),輩,2,6496,2.373935620209717,4,3.0788177339901477
宋,宋代,三楚新錄,宋,三楚新錄 (宋),門,3,6496,3.960802279223575,4,4.6182266009852215
宋,宋代,三禮圖集注,宋,三禮圖集注 (宋),們,0,82936,0.0,21,0.0
宋,宋代,三禮圖集注,宋,三禮圖集注 (宋),偉,0,82936,0.0,21,0.0
宋,宋代,三禮圖集注,宋,三禮圖集注 (宋),弭,0,82936,0.0,21,0.0
宋,宋代,三禮圖集注,宋,三禮圖集注 (宋),彌,1,82936,0.14197688616293266,21,0.12057490112858107
宋,宋代,三禮圖集注,宋,三禮圖集注 (宋),懣,0,82936,0.0,21,0.0
宋,宋代,三禮圖集注,宋,三禮圖集注 (宋),每,16,82936,2.255453298777002,21,1.9291984180572972
宋,宋代,三禮圖集注,宋,三禮圖集注 (宋),滿,2,82936,0.2580278928152134,21,0.24114980225716215
宋,宋代,三禮圖集注,宋,三禮圖集注 (宋),瞞,0,82936,0.0,21,0.0
宋,宋代,三禮圖集注,宋,三禮圖集注 (宋),輩,0,82936,0.0,21,0.0
宋,宋代,三禮圖集注,宋,三禮圖集注 (宋),門,13,82936,1.6327563480207294,21,1.567473714671554
宋,宋代,三衣顯正圖,妙生,三衣顯正圖 (妙生),們,0,4866,0.0,1,0.0
