variant,context_id,context_text,position,source_file,preceding_char,following_char
彌,51,即是入門見釋迦出門遇彌勒眼識見色色即是空耳,14013,,耳,
彌,52,即是法此正一相中得見彌陀也古有云任運即常而,14038,,而,
彌,53,物物各有一太極在且喜彌勒起疑文殊說破二人打,1046,,打,
彌,54,萬象森羅即無形之理也彌勒即慈心也文殊即妙智,1111,,智,
彌,55,遍照佛名一切功德山須彌勝雲光名起發一切善根,7404,,根,
彌,56,世界由此而立即百億須彌百億日月百億四天下亦,7606,,亦,
彌,57,一切菩提樹下而上昇須彌。」【或問經雲世尊不,8679,,不,
彌,58,一切菩提樹下而上昇須彌向帝釋殿時天帝釋在妙,8701,,妙,
彌,59,藏師子之座既雲上昇須彌而猶不離菩提樹下則帝,8741,,帝,
彌,60,箇華藏世界菩提在此須彌在此何昇何離若夫身心,8990,,心,
彌,61,嚴藏大樓閣前一心願見彌勒菩薩乃見彌勒從別處,12769,,處,
彌,62,一心願見彌勒菩薩乃見彌勒從別處來歎其功德現,12775,,現,
彌,63,不可思議自在解脫又問彌勒曰此莊嚴事何處去耶,12852,,耶,
彌,64,勒曰此莊嚴事何處去耶彌勒荅言於來處去曰從何,12863,,何,
彌,65,一切蓋善財參至樓閣而彌勒從別處來正是等覺十,12919,,十,
彌,66,嚴樓閣也善財所以順至彌勒所以逆流故云覺際入,12969,,入,
彌,67,以逆流故云覺際入交也彌勒復指再參文殊而善財,12982,,財,
彌,68,行。出家菩薩。俱持沙彌比丘律儀。菩薩木叉。,2594,,。,
彌,69,專一。反謗無騐。獲罪彌深。】「又法。塗一小,6901,,小,
彌,70,羅宮。壽命一劫。得見彌勒菩薩。聽聞正法。聞,8296,,聞,
彌,71,年。入阿修羅宮。以待彌勒下生。上生經雲。彌,8352,,彌,
彌,72,彌勒下生。上生經雲。彌勒菩薩。五十六億萬歲,8362,,歲,
彌,73,。豁然洞開。入中待見彌勒菩薩下生。】「又法,8439,,法,
彌,74,跛。或作麼。弭。亦作彌。瑜伽釋雲。冐地止多,11084,,多,
彌,75,菩薩者。一觀自在。二彌勒。三虗空藏。四普賢,14377,,賢,
彌,76,日哩(二合)擔枳邏䭾彌焰(二合)素囉哩補婆,408,,婆,
彌,77,。一心頂禮極樂世界阿彌陀世尊。一心頂禮十方,1215,,方,
彌,78,菩薩摩訶薩。一心頂禮彌勒菩薩摩訶薩。一心頂,1313,,頂,
彌,79,部洲。有大勢力。移須彌山。竭大海水。呪乾枯,6367,,枯,
彌,80,往生西方世界。得見阿彌陀佛。上品上生。」【,15276,,【,
彌,81,是無量壽如來。(即阿彌陀佛)吽字是阿閦如來,15422,,來,
彌,82,舒也直與齊襄之轘髙渠彌等故楚者尊王道之春秋,11051,,秋,
彌,83,蔑無注必魯地哀十三年彌庸見姑蔑之旗注云越地,16563,,地,
彌,84,夫三秦三齊三楚三晉地彌廣而名益大不可引此論,18317,,論,
彌,85,荀林父荀庚荀偃鄭兩俞彌洩堵俞彌子俞彌三子西,18957,,西,
彌,86,庚荀偃鄭兩俞彌洩堵俞彌子俞彌三子西楚鬭宜申,18961,,申,
彌,87,鄭兩俞彌洩堵俞彌子俞彌三子西楚鬭宜申楚公子,18964,,子,
彌,88,荀林父荀庚荀偃鄭兩俞彌洩堵俞彌子俞彌三子西,19269,,西,
彌,89,庚荀偃鄭兩俞彌洩堵俞彌子俞彌三子西楚鬭宜申,19273,,申,
彌,90,鄭兩俞彌洩堵俞彌子俞彌三子西楚鬭宜申楚公子,19276,,子,
彌,91,君而賊得討者鮮矣髙渠彌夏徴舒鄰國討之國討者,6774,,者,
彌,92,君而賊得討者鮮矣髙渠彌夏徴舒鄰國討之國討者,7038,,者,
彌,93,小宗矣悼子紇之長子公彌不聞命氏乃有穆伯文伯,2818,,伯,
彌,94,討天子之卿矣原繁髙渠彌以中軍奉公王伯厚曰春,3533,,春,
彌,95,深得古法先偏後伍伍承彌縫李靖兵法春秋魚麗陳,3695,,陳,
彌,96,於鄭二爭也十七年髙渠彌殺昭公而立公子亹三爭,7408,,爭,
彌,97,子亹㑹首止殺之轘髙渠彌迎子儀於陳而立之四爭,7436,,爭,
彌,98,復入閱三載見殺於髙渠彌左傳詳之厲公旋以奔蔡,6020,,蔡,
彌,99,小宗矣悼子紇之長子公彌不聞命氏乃有穆伯文伯,14015,,伯,
彌,100,討天子之卿矣原繁髙渠彌以中軍奉公王伯厚曰春,14730,,春,
彌,101,深得古法先偏後伍伍承彌縫李靖兵法春秋魚麗陳,14892,,陳,
彌,102,於鄭二爭也十七年髙渠彌殺昭公而立公子亹三爭,18605,,爭,
彌,103,子亹㑹首止殺之轘髙渠彌迎子儀於陳而立之四爭,18633,,爭,
彌,104,復入閱三載見殺於髙渠彌左傳詳之厲公旋以奔蔡,27985,,蔡,
彌,105,石之堅固舜日長明福等彌盧之寬大次拈香雲此一,653,,一,
彌,106,不獨杜門親屬了悟自性彌阤亦使見聞鹹登彼岸大,2547,,大,
彌,107,師雲已為道過了也進雲彌勒把住袋口呵呵大笑韋,5350,,韋,
彌,108,桂綵衣斑方外無他視須彌作壽山」**因事偶筆,10599,,筆,
彌,109,理求而日出古註亦探而彌新漢唐縱有缺敗其可傳,721,,傳,
彌,110,二見其有禆於經而採之彌覺其可重然則三家之說,833,,說,
彌,111,薛則以䲭鴞指武庚謂其彌縫二叔不知自託於皇朝,2673,,朝,
彌,112,腹樂昇平這瓣香小似須彌大如芥子劈非為兩捏不,1311,,不,
彌,113,。上堂釋迦文驅牛入市彌勒佛策馬歸山一個土面,126,,面,
彌,114,道無邊香水海百萬億須彌等華藏於微塵擁微塵為,1394,,為,
彌,115,麼則事同一家門雲隔須彌在若有人問高峯如何是,4436,,是,
彌,116,塗平怗怗地又說甚麼沙彌戒比丘戒菩薩大戒把那,4750,,那,
彌,117,顛是倒非訶佛罵祖婬房彌勒酒肆觀音果具這般手,2137,,手,
彌,118,世界露全身到處釋迦與彌勒舉拄杖雲見麼擲下雲,2821,,雲,
彌,119,麼擲下雲翻身踢倒五須彌大地虛空如潑墨。小參,2838,,參,
彌,120,之者愈慎而愈差玩之者彌褻而彌錯差錯則不能不,2747,,不,
彌,121,慎而愈差玩之者彌褻而彌錯差錯則不能不舉舉白,2750,,白,
彌,122,而無暫無久。示空世沙彌禮觀音文和南稽首觀音,6327,,音,
彌,123,師山行次指水田問一沙彌雲有水無水曰有水指旱,1030,,旱,
彌,124,水曰有水指旱田問一沙彌雲有水無水曰無水復指,1045,,指,
彌,125,復指片地問雲這個聻沙彌相視而笑師雲本色沙彌,1064,,彌,
彌,126,彌相視而笑師雲本色沙彌。眾僧唱韻次師豎掌雲,1074,,雲,
彌,127,雲將錯就錯。師問世沙彌這一指如何會世呵呵大,2844,,大,
彌,128,雲明日再來。師召蓮沙彌雲進前些來便於打你蓮,2867,,蓮,
彌,129,悻師顧旁僧雲你看這沙彌恁麼道。師問一行者雲,2925,,雲,
彌,130,合欺誑山僧。師問一沙彌雲適纔少段機緣汝何不,2974,,不,
彌,131,纔少段機緣汝何不湊上彌作訝聲師雲蹉過了也彌,2987,,彌,
彌,132,彌作訝聲師雲蹉過了也彌雲幾乎蹉過師雲爭奈山,2997,,山,
彌,133,大限臨頭不獲拜辭蓮座彌天抱恨萬望和尚垂慈向,1041,,向,
彌,134,十棒為甚麼如此南無阿彌陀佛」又「和南稽首瞻,3261,,瞻,
彌,135,養底稱讚底聻」**讚彌勒「挺胸大肚無醜可醜,3363,,醜,
彌,136,能免我哉」又「天上無彌勒地下無彌勒覿面看將,3451,,將,
彌,137,又「天上無彌勒地下無彌勒覿面看將來分明是這,3456,,這,
彌,138,須識主中主」**蘊沙彌請「橫身是刀遍體成劍,4961,,劍,
彌,139,下針錐魂驚膽喪血染須彌。如何是照用不同時答,1547,,答,
彌,140,測也難難難目前隔個須彌山。抽顧雲門見僧來每,5019,,每,
彌,141,年前事可憐當頭白棒恨彌天雖然佛法無多子爭奈,3848,,奈,
彌,142,蓮*麻谷閉門*雲門須彌*雪峯拈杖*首山新婦,461,,婦,
彌,143,銀山鐵壁)目前隔個須彌山(面壁而立)易易(,2877,,(,
彌,144,會喚作禪會了果然難須彌山開眼即是信口道全沒,2924,,沒,
彌,145,無(且信一半)門雲須彌山(平地起孤堆)。」,5159,,」,
彌,146,滿腔荊棘。雲門突出須彌山聳崒嵯峨任躋攀筋斗,5220,,斗,
彌,147,舉即不堪動則成疚德山彌天過犯這僧過犯彌天檢,4245,,檢,
彌,148,德山彌天過犯這僧過犯彌天檢點將來合與一窖埋,4253,,埋,
彌,149,義(物物頭頭)邑雲沙彌我與你說個譬喻(便請,6412,,請,
彌,150,下大有事在須是踢倒須彌掀翻鬼窟撥盡眼中金屑,3793,,屑,
彌,151,)二化者不易(一粒須彌甚麼心行)三變生為熟,7731,,熟,
彌,152,荷姚鎮臺留居興龍開荒彌歲並不談及禪道佛法老,6016,,老,
彌,153,樹頭輕」**示悟初沙彌「迷亦非兮悟亦非本來,836,,來,
彌,154,為脩以何為行行住坐臥彌陀一聲無念念佛不脩而,2613,,而,
彌,155,」**示唸佛偈「念念彌陀千萬聲東西兩土一齊,3009,,齊,
彌,156,事如何盥手焚香折腰禮彌陀笑呵呵大家娑婆訶」,4044,,」,
彌,157,到這裡萬慮都捐念一聲彌陀佛神恬氣恬說甚麼塵,4123,,塵,
彌,158,住下了朽屋三間念一聲彌陀佛魂安夢安說甚麼是,4173,,是,
彌,159,全不像風雨塵寰念一聲彌陀佛志堅願堅說甚麼黧,4223,,黧,
彌,160,更沒箇俗客往還念一聲彌陀佛因圓果圓說甚麼規,4273,,規,
彌,161,常把作二時焚獻念一聲彌陀佛這邊那邊說甚麼生,4323,,生,
彌,162,並無那百樣千般念一聲彌陀佛心寬意寬說甚麼煩,4373,,煩,
彌,163,那管他宰割烹鮮念一聲彌陀佛口甘舌甘說甚麼膏,4423,,膏,
彌,164,總不似家常茶飯念一聲彌陀佛當前現前說甚麼未,4473,,未,
彌,165,莫再教街頭掣顛念一聲彌陀佛隨緣就緣說甚麼神,4523,,神,
彌,166,相對著鳥語花顏念一聲彌陀佛功全行全說甚麼攀,4573,,攀,
彌,167,士。**文水禪人請讚彌勒「肩負布袋腳穿草履,3031,,履,
彌,168,惟有葵心直自許君不見彌勒門至今存一回夢到見,4051,,見,
彌,169,矣自周興至於七國歴歳彌逺其制固不能不就湮且,917,,且,
彌,170,箕潁之節身雖未遇先烈彌光至孫其年以俶儻非常,11088,,常,
彌,171,益加砥礪如陟泰岱進而彌高如遡星宿探而愈深直,2056,,直,
彌,172,忱罪歉殊甚知士民攀轅彌切未容以一已私情拋卻,1551,,卻,
彌,173,愈窮愈工程伊川之學問彌困彌粹一番否剝焉知非,6208,,非,
彌,174,愈工程伊川之學問彌困彌粹一番否剝焉知非造物,6210,,物,
彌,175,育之恩洋溢浙水東西年彌久而聲彌彰雖中遭顛沛,6640,,沛,
彌,176,溢浙水東西年彌久而聲彌彰雖中遭顛沛家業寢微,6644,,微,
彌,177,自解其濮議而未免欲蓋彌彰何如眉聲之所論列皆,9898,,皆,
彌,178,於卑陋則病於雜駁雖欲彌縫潤色自附前賢如寠人,404,,人,
彌,179,自內達外無幾微縁飾年彌高而行彌篤積久而彰天,7913,,天,
彌,180,無幾微縁飾年彌高而行彌篤積久而彰天下仰之雖,7917,,雖,
彌,181,厥聲煌煌遇雖未達學則彌彊常手一編誦聲滿堂束,4347,,束,
彌,182,淪其隨感隨應而放之則彌六合者人心之理氣之散,2090,,散,
彌,183,叔蓮身隠名愈震年高德彌堅隴也愧不敏留滯在幽,2339,,幽,
彌,184,之學有自來矣西山集史彌逺乞歸田裏補還服制不,912,,不,
彌,185,則當權輕重之宜其他賜彌逺詔尚多皆極其賛揚至,961,,至,
彌,186,空無而不無空之所應也彌玄十方布於衝漠是事皆,3159,,皆,
彌,187,合紫宮上清元圗若守之彌固精應感暢則三一可見,162,,見,
彌,188,逕觀天下至學之人洪流彌天皆以五龍迊之豋遊福,2857,,福,
彌,189,/隂)合洞百靈闢非宣彌童子受聽丹嬰爲兒旤絶,401,,絶,
彌,190,畢乃口微祝曰天上內音彌劫連大生章地上外音反,1040,,反,
彌,191,無疆太玄昇降之圖仰之彌髙神而昇之見天象浮之,549,,之,
彌,192,之見天象浮之兆也鑚之彌堅神而下降應地理沉之,564,,之,
彌,193,八無英中眞上老君內名彌劫車大生彰地上音反老,475,,老,
彌,194,時往茅山結宇松餐澗飲彌歷年歲齊高帝時革命訪,2947,,訪,
彌,195,臺龍華玉女在其內又云彌梵羅臺在玉清之天太上,2951,,上,
彌,196,始炁二炁交結凝相太空彌覆無極字方一丈八角垂,374,,垂,
彌,197,合/炁入玄玄)(梵炁彌羅/萬梵開張)(玉音,2297,,音,
彌,198,且如下格小仙有芥納須彌之妙懸壷天地之境何況,2727,,況,
彌,199,保制劫運使天長存梵炁彌羅萬範開張元綱流演三,3337,,三,
彌,200,之階經曰大行梵炁梵炁彌羅溟涬大梵無色之境梵,9647,,梵,
彌,201,塵心則失大行梵炁不能彌羅一身則死矣乃死戶之,10054,,之,
彌,202,也治太微玉清宮如太上彌羅無上天尊語乃道門歸,592,,歸,
彌,203,無極/無窮)(梵炁/彌羅)(萬範/開張)(,749,,(,
彌,204,三作黙呪書之呪曰梵炁彌羅大梵流光敷爲真文玄,7373,,玄,
彌,205,混合爲一復從鼻岀穿印彌羅兆身纒絡三匝乃止上,12334,,上,
彌,206,虛無/上首)(玉福/彌辰)午(回/象)(籲,871,,籲,
彌,207,無爲/自然)(梵炁/彌羅)(日月停景/璇璣,3671,,璣,
彌,208,矣故赤文化混洞混洞化彌羅總天無九炁之道下復,387,,復,
彌,209,章師曰昔混洞溟涬大梵彌羅諸天未分隂陽𡨋合三,578,,三,
彌,210,書篆祕呪元始祖輪結梵彌羅自然靈妙無始無終洞,142,,洞,
彌,211,符服之曰久能飛昇梵炁彌羅右符鎭山鬼害人萬範,160,,範,
彌,212,復色金剛乗天遼廓梵氣彌羅元綱流演輪轉無色週,2220,,週,
彌,213,天地交攻水火風災蕩穢彌天三界巳下俱壞龍門交,5887,,交,
彌,214,畧如故以大梵玉字之氣彌羅諸天自此三界萬範開,6003,,開,
彌,215,手午/文呪曰)唵摩輸彌帝嚧呢阿多耶那烏吟地,4807,,地,
彌,216,量度人律令磨墨呪梵炁彌羅萬範開張元綱流演三,1216,,三,
彌,217,四象籲員內有圓羅大梵彌羅日月煥明化鬼爽形左,1233,,左,
彌,218,長參陀他尼佗耶多伽㢮彌陀急急如律令變酒寳漿,2717,,漿,
彌,219,返溺愛河而淪苦海萬劫彌深彼爾林林抑何昧昧經,2871,,經,
彌,220,監眞度生玉皇寳誥太上彌羅無上天妙有玄眞境渺,5965,,渺,
彌,221,張)(明炁/四騫)(彌羅/大千)(洞妙/自,3663,,自,
彌,222,兆由是酆都暘谷泛灔渺彌泉曲河源深闊浩蕩善用,3217,,用,
彌,223,道路章宣玉皇寳誥太上彌羅無上天妙有玄真境渺,8113,,渺,
彌,224,臓之炁次仰昇周覆身形彌滿一壇內外項生圎象如,1045,,如,
彌,225,光毫竅百絲迸布如九色彌羅之光次於黃道金階之,2408,,之,
彌,226,具䟽告聞者右伏以梵炁彌羅落落九霄之境眞都寥,1794,,寥,
彌,227,保制劫運使天長存梵氣彌羅萬範開張(此三十二,2291,,二,
彌,228,絡一室上感天中之三炁彌滿六合存內眞而外眞自,4755,,自,
彌,229,帝眞炁從鼻中出覆巳身彌滿一壇之內光明洞煥照,6033,,照,
彌,230,眞炁從鼻中岀周覆已身彌滿一壇是五臟配五行正,10139,,正,
彌,231,蓋世人尊之如天仰之則彌髙攀之則無階杳杳𡨋𡨋,1668,,𡨋,
彌,232,而入在左還左在右還右彌綸天地直使功曹主領檢,4576,,檢,
彌,233,同志法衆恊心賛助其行彌縫其闕左提右挈俾物墜,5090,,墜,
彌,234,望之在北乃是中天仰之彌髙斯爲霄極想穹窿之逺,11432,,逺,
彌,235,撩衣方努氣鼠吞鐵柱須彌醉石羊頭上瞎驢眠火裏,2646,,裏,
彌,236,光土不起一念得見本性彌陀不趨一步便生惟心淨,3300,,淨,
彌,237,更問如何若何早以陰雲彌布喝一喝雲世外乾坤闊,4847,,闊,
彌,238,打鞦韆三個瞎驢爭毬踢彌勒呵呵笑在先今古者些,6710,,些,
彌,239,衙官眷福同滄海壽等須彌祿位高陞三多衍慶以夙,7676,,夙,
彌,240,精進即是釋迦平直即是彌陀喜捨名為勢至慈悲即,8118,,即,
彌,241,主至親何故反因循仰高彌堅非離合密密綿綿天地,2771,,地,
彌,242,先至尊無相至虛玄仰高彌堅非離合無聲無臭越三,3892,,三,
彌,243,一機師和聲連打文學問彌勒彈指樓閣門開未彈指,4669,,指,
彌,244,開未彈指時作麼生得見彌勒師雲兩眼對兩眼士雲,4686,,雲,
彌,245,法僧師雲兒不嫌母醜問彌勒面笑達磨面黑二老出,759,,出,
彌,246,不問如何是淫房酒肆尋彌勒師雲莫眼花進雲布袋,3235,,袋,
彌,247,不朽應化萬般一貫仰高彌堅非首出沒充滿太虛彌,4959,,彌,
彌,248,彌堅非首出沒充滿太虛彌雲普覆星斗碧山看來大,4969,,大,
彌,249,堂滿肚無一字受新戒沙彌兩腳踏實地勿隨五欲染,5387,,染,
彌,250,弗順情佛祖難迴避蹋翻彌勒破布袋喝轉楊岐三腳,1951,,腳,
彌,251,勞接火去燒天所謂仰之彌高鑽之彌堅露柱撞燈籠,2277,,籠,
彌,252,燒天所謂仰之彌高鑽之彌堅露柱撞燈籠山門騎佛,2281,,佛,
彌,253,真大洋海底不見涓滴須彌頂上了無寸土木人火裏,2368,,裏,
彌,254,口吸乾四海一腳蹋碎須彌未是衲僧本分故我遠祖,4225,,祖,
彌,255,空花落影原無住不減須彌一點塵。新故亡人苟門,2425,,門,
彌,256,一切處枯淡去少頃高沙彌至山又問高枯者是榮者,2734,,者,
彌,257,思量即不堪。僧問釋迦彌勒為奴僕文殊普賢為侍,3750,,侍,
彌,258,馬載是觀音看風把柁真彌勒運水搬柴孔老君。】,1698,,】,
彌,259,一吸曹源波月盡萬億須彌笑不休師一日喚予進方,4109,,方,
彌,260,惟將白棒當頭劈」**彌勒佛「彌勒彌勒誰被你,4623,,你,
彌,261,當頭劈」**彌勒佛「彌勒彌勒誰被你惑怕你笑,4627,,笑,
彌,262,劈」**彌勒佛「彌勒彌勒誰被你惑怕你笑面寧,4629,,寧,
彌,263,道雲玄之又玄儒雲仰高彌堅須臾遍周沙界無物難,1265,,難,
彌,264,湛湛凝然宇宙間萬億須彌長作伴一輪紅日照玄關,1870,,關,
彌,265,」**為吾徒圓泰「沙彌定有前因來勤侍巾瓶莫,2789,,莫,
彌,266,」**示道恆「者個沙彌氣骨強逢緣遇境要羞藏,3118,,藏,
彌,267,」**示圓聰「者小沙彌也異常辭親割愛禮空王,3153,,王,
彌,268,」**護法殿「護小沙彌如待賓他年一念護叢林,3712,,林,
彌,269,在此過」**示通鑒沙彌「小小沙彌具大機侍師,3820,,師,
彌,270,*示通鑒沙彌「小小沙彌具大機侍師切莫厭勞疲,3825,,疲,
彌,271,雲煙」**示圓星小沙彌二偈「者小沙彌世裔來,4361,,來,
彌,272,星小沙彌二偈「者小沙彌世裔來圓明星耀越塵埃,4368,,埃,
彌,273,**圓宗寄名「既作沙彌半是賓關頭巳過便抽身,979,,身,
彌,274,笑春風」**示得成沙彌「氣骨可堪漸用功巾缾,577,,缾,
彌,275,坐忘歲月知多少始信須彌一芥含」「參遍天涯三,2079,,三,
彌,276,金剛體骨本如如萬億須彌是舊廬日月為門開又閣,3157,,閣,
彌,277,單提拄杖為知已萬億須彌一笑翻」「翻身兔角化,4153,,化,
彌,278,書皇考聖祖仁皇帝謙徳彌光聖不自聖惟恐史官或,1732,,或,
彌,279,擬升恆於日月期純嘏之彌長祝釐之詞形諸歌詠者,5153,,者,
彌,280,受奉行俾佛日永輝法流彌逺始為無愧佛教耳喇嘛,1128,,嘛,
彌,281,朕惟聖人之道昭掲日月彌綸天地萬世帝王下逮公,512,,公,
彌,282,怡親王所請在戶部逐年彌補各員賠補之項若將來,2794,,來,
彌,283,平日分用官資者多方為彌補之計以寛本人之誅然,5147,,然,
彌,284,夜靡寧茲秋成將屆憂念彌深該督撫可作速遴委能,5726,,能,
彌,285,實事雖工於矯飾而欲蓋彌彰著交領侍衛內大臣與,1872,,與,
彌,286,舉而自䕶其短為之掩飾彌縫此則公中之私也或始,2827,,始,
彌,287,福建多年諸事善於掩蓋彌縫或毛文銓為其所愚耳,231,,耳,
彌,288,悉各官惟恐敗露故設計彌縫詳請借糶李紱為其所,4636,,所,
彌,289,各屬州縣地丁銀兩俱已彌補惟倉穀尚畧有缺欠冬,838,,冬,
彌,290,故目前預留地歩也從前彌補虧空皆指俸工銀兩及,1072,,及,
彌,291,此虧空之由而動稱耗羨彌補以百姓之脂膏飽有司,1129,,司,
彌,292,之下詞意展轉至於議及彌補虧空之事張楷則雲曽,1904,,曽,
彌,293,踴躍急公即於此內酌量彌補亦未可定似此荒誕悖,1934,,悖,
彌,294,後又請將各官留任令其彌補而究竟不能清結此實,6545,,實,
彌,295,請將各屬火耗酌量增添彌補比時聖祖仁皇帝切責,6986,,責,
彌,296,朕欲將浙省火耗増添以彌補虧空朕切責止之朕若,7196,,若,
彌,297,藩庫錢糧虛收揑報掩飾彌縫之弊不一而足自怡親,11675,,親,
彌,298,此可見目下杭州將軍鄂彌達在京陛見亦奏法海前,11172,,前,
彌,299,令巡撫李衛會同將軍鄂彌達觀風整俗使王國棟悉,5789,,悉,
彌,300,封疆大臣逡巡畏縮茍且彌縫但為掩飾一時之計而,9435,,而,
彌,301,掩其不臣之罪所謂欲蓋彌彰者也廷臣議年羮堯之,10062,,之,
彌,302,得已代為應付以圖掩飾彌縫於一時均未可定朕此,4231,,此,
彌,303,處分其該管官員有設法彌補者乃係自顧考成期免,2626,,免,
彌,304,聲明之例今李衞將王鈞彌補情節具題不合但王鈞,2652,,鈞,
彌,305,河之行地歴世愈乆其道彌彰統智愚賢不肖之儔無,8918,,無,
彌,306,虧空甚多國帑久虛不能彌補歴任撫臣每請將虧空,5058,,空,
彌,307,請將虧空人員革職留任彌補不但毫無益於國帑此,5075,,此,
彌,308,伊都立曽奏稱地方虧空彌補全完之後應將耗羨觧,5587,,觧,
彌,309,有裨益若虧空既完無可彌補則此項耗羨原出於本,5666,,本,
彌,310,令其學習水師之事著鄂彌達李衞悉心商酌應於何,4206,,何,
彌,311,丁中足敷挑選否亦令鄂彌達李衞酌量又奉上諭昨,4283,,昨,
彌,312,法縱惡養奸或以諱盜為彌縫或以輕典為陰隲或託,10080,,託,
彌,313,又雲貴總督鄂爾泰題叅彌勒州知州伍綱昌謀陞䝉,640,,䝉,
彌,314,虧空甚多國帑乆虛不能彌補從前撫臣多請將虧空,4974,,空,
彌,315,虧空之員革職留任以為彌補之計夫以不肖之徒令,4993,,令,
彌,316,於民生而徳音在任又借彌補虧空之名提火耗以肥,5039,,肥,
彌,317,文鏡亦曽奏稱豫省虧空彌補已清火耗尚有贏餘等,5379,,等,
彌,318,處此或不肯覺察或為之彌縫以致官吏肆行無所忌,11751,,忌,
彌,319,齊前往浙江㑹同將軍鄂彌達總督李衛將黃炳當日,12430,,日,
彌,320,公至當使偉績懿行逾久彌光乃稱不朽盛事今若以,6119,,以,
彌,321,既不能䂓勸於前又不能彌補於後徒徇私情將在官,6075,,官,
彌,322,實具狗彘不若之肺腸為彌天不可赦之罪人也其論,12620,,論,
