variant,context_id,context_text,position,source_file,preceding_char,following_char
門,49,榼中祠壁鬼燈然夜雨墓門翁仲嘯秋風招魂不隔瀘,6126,,瀘,
門,50,欲迷風磴曉吹蒼雪冷洞門秋枕碧雲低蜂房溜蜜看,6170,,看,
門,51,屢傾燕市酒春風不度鴈門關晴天雨散千峯外野屋,6991,,屋,
門,52,村松隂連草屋澗水繞柴門秋晚蜂成蜜年深鶴有孫,8318,,孫,
門,53,滿營獵火燒雲煙四合轅門傳令月三更屯田有策年,8441,,年,
門,54,承殊渥百戰河山定太平門下衣冠多俊拔胸中湖海,8517,,海,
門,55,逐綵旗來壯士走馬過營門金甲吐光焰笑我讀兵書,8824,,書,
門,56,㺯林間月簔披隴上雲朱門半消歇人笑不如君聞鴈,8901,,鴈,
門,57,即事蝶㺯花心初日鶯啼門口殘春半嶺半巖古寺一,9076,,一,
門,58,忽開莫向尊前問僧臘海門秋色逐潮來贈彈箏人秋,9278,,秋,
門,59,立成何事翻與皇家闢禍門隗臺野老留人不肯住半,9475,,半,
門,60,義訓導序洪武壬戌秋薊門李慎言氏將有順義之行,718,,行,
門,61,雪每杖策至其廬居一室門巷荒寒誦讀自若而林扉,1937,,扉,
門,62,魏晉而於杜甫氏則其専門也先生道過於雄留邑校,2852,,校,
門,63,書左丞伊埓森布哈公之門一見如平生歡公之子醜,3557,,醜,
門,64,朝廷付託意也然走嘗閉門讀史記攷古循吏之跡又,5712,,又,
門,65,面嵗時朝貢不輟兼之一門昆季雖致身顯榮而知尚,7182,,尚,
門,66,良友也久之至保下抵薊門若安肅縣簿王文昭氏祈,8079,,祈,
門,67,於人不妄許可予近過薊門留其寓館幾旬餘酒酣氣,8957,,氣,
門,68,子其行為吾儒䡄度而聖門之言孝誼者皆宗之予生,9530,,生,
門,69,石刻示永久也廟外曰神門又其外曰櫺星門以繕以,681,,以,
門,70,外曰神門又其外曰櫺星門以繕以營悉中儀矩繚以,688,,以,
門,71,廟貌也且其地與代郡鴈門相聯屬其勢控居庸闖紫,716,,紫,
門,72,民助工迺創明倫堂三楹門垣崇煥几席瑩潔肅如也,1192,,也,
門,73,蓋雖陶元亮之植栁扵其門韋虛心之植栁扵其庭未,1563,,未,
門,74,芘扵無窮哉曲河軒記鴈門之東有邑曰繁畤其山秀,1881,,秀,
門,75,閒曠逸之趣雖龎公之鹿門杜陵之韋曲李願之盤谷,2046,,谷,
門,76,知也予以歳辛亥至自薊門訪先生扵林下一見即傾,2242,,傾,
門,77,其語諸髙弟子文安縣譙門記洪武二十有六年制詔,3329,,詔,
門,78,六年制詔天下郡縣作譙門一制度也先是有司踵近,3346,,近,
門,79,自持以事其所事耳矧譙門在所當為宜其不敢後也,3470,,也,
門,80,在所當為宜其不敢後也門距縣治不盡一射而歷歳,3481,,歳,
門,81,敗屋擇材之良而重修之門上有樓樓之四周繚以䦨,3522,,䦨,
門,82,之勞苦觀春秋之新作南門而知興作之不時夫孰知,3632,,知,
門,83,裏閈為世契為同道出薊門東兩舍許宗一之別業在,3797,,在,
門,84,世徳彌盛大夫士之過其門者必式之曰此陜右清白,1128,,白,
門,85,爭先慕效為舉子業登其門者一經指授動中肯綮而,2438,,而,
門,86,父景陽受業劉文靖公之門累官戶部司計父近道累,2803,,累,
門,87,軼類絶塵如是必能大其門閥以光照先烈無疑也始,3122,,始,
門,88,説而次第之先是予在薊門聞棲霞子名甚習心竊慕,3566,,慕,
門,89,之及聞士瞻說欲往拜其門而牽扵塵役未暇也作棲,3587,,棲,
門,90,散僅餘百人止扵易之龍門山居無何從十餘騎由間,4132,,間,
門,91,欲奏以官又辭今旅寓薊門以澹泊自處每與朋儕語,4635,,語,
門,92,誼宣力乎皇家忠孝萃一門聲光垂百世如蒙憲臺明,555,,明,
門,93,収功扵秋冬下可以免家門之饑寒上可以應官府之,803,,之,
門,94,殆三十朞奉我祀事興我門楣助我孝養鬯我本支閨,2544,,閨,
門,95,旅之家燕府之左破席衡門飛雪虛幌其後相值交衢,2852,,衢,
門,96,幌其後相值交衢之間薊門之曲秋風布袂夕陽笻杖,2866,,杖,
門,97,無所倚仗至道欲扣而無門正聲欲和而誰唱雖然先,3051,,先,
門,98,嫓白首扶衰共憐逺希鹿門偕我園田霧露所嬰疾病,3588,,病,
門,99,修為吾黨之令儀自歸名門殆七十朞以奉祀事以介,4346,,介,
門,100,之士若潯陽張羽來儀吳門徐賁幼文天台王璞蘊徳,6794,,徳,
門,101,之日以王事有程不得詣門左乞一言而別曷勝愧負,41,,負,
門,102,謁者來時以塵冗未遑詣門屏乞一言而別迄茲耿耿,1608,,耿,
門,103,歳餘思之令人瘦人來薊門過我必問□翁何似則曰,2221,,曰,
門,104,知廣文契友從便發至西門姻禮得此相助皆在諸朋,2520,,朋,
門,105,為之夫復何言老親在鴈門兩年無書止是口信去歳,2859,,歳,
門,106,千里逈若建瓴洎乎經龍門抗底柱滙呂梁而注之江,5437,,江,
門,107,類而近之非強之近也荊門平君安道自號近埜蓋其,5946,,其,
門,108,有得何日從師候安期羨門扵海上與之扣至道之奧,7610,,奧,
門,109,行諸峯逈與天際居庸龍門蜿蟺秀雄吐靈景而閟清,7950,,清,
門,110,哉左思賦三都締思十年門庭藩溷皆著紙筆苟得一,2864,,一,
門,111,R0616;嵗樵牧龍門山結屋萬松之間巖谷靜,3158,,靜,
門,112,曰世果有神仙若安期羨門者耶道士嘆曰邃古之初,3305,,初,
門,113,豈其㧞宅上仙耶近過薊門宛平邑長任侯子勉出示,3417,,示,
門,114,極凌厲光景以候安期羨門扵寥廓吾恐見笑扵列仙,3667,,仙,
門,115,其人乎前十五年予在薊門嘗識公序時尚童丱孰意,3823,,意,
門,116,之爲愈也哉蓋自爲雖闔門恆淡泊而安榮及子孫爲,1301,,爲,
門,117,所過州縣待問者雲集乎門每病焉乃命一能吏簿其,1918,,其,
門,118,泄官事以來訟端以啓倖門也暇則召集講經讀律多,2356,,多,
門,119,及知杭州絲餽縷謁不逮門由市白樂天文集終身以,4916,,以,
門,120,須少忍又曰忍爲衆妙之門㫖哉寧人負我寧人負我,2143,,我,
門,121,也風民立石以頌德結綺門以祖行鳩錢帛以佐路費,2875,,費,
門,122,也公子馮出奔鄭圍其東門五日而還葉氏曰前言穆,11083,,穆,
門,123,初而言義亦可通但圍東門之事未必有也葉氏又曰,11143,,曰,
門,124,侯蔡人衛人伐鄭圍其東門五日而還秋諸侯復伐鄭,11198,,鄭,
門,125,之則非何者前伐果圍東門而還自當書圍後果敗鄭,11260,,鄭,
門,126,㑹之伐宋入其郛以報東門之役宋人使來告命公聞,13792,,聞,
門,127,㑹於溫盟於瓦屋以釋東門之役禮也葉氏曰經但書,3276,,書,
門,128,侯伐鄭報宋之戰也焚渠門入及大逵伐東郊取牛首,4961,,首,
門,129,牛首以大宮之椽歸為盧門之椽果取牛首經當書取,4980,,取,
門,130,禮何也主王姬者必自公門出於廟則已尊於寢則已,1112,,已,
門,131,饗甚矣趙氏曰婦人不出門何論踰竟哉愚謂婦人不,2187,,不,
門,132,論踰竟哉愚謂婦人不出門自然不言㑹三年春王正,2199,,正,
門,133,乘丘左氏曰公弗許自雩門竊出蒙臯比而先犯之公,10311,,公,
門,134,也案禮記天子朝日於東門之外聽朔於南門之外者,1892,,者,
門,135,日於東門之外聽朔於南門之外者明堂位也然則天,1899,,天,
門,136,三麾陳三鼓三兵大夫擊門士擊柝言充其陽也案天,6543,,天,
門,137,哉秋大水鼓用牲於社於門公羊曰其言於社於門何,6737,,何,
門,138,於門公羊曰其言於社於門何於社禮也於門非禮也,6746,,也,
門,139,於社於門何於社禮也於門非禮也劉氏曰非也若於,6753,,於,
門,140,十一年夏鄭伯將王自圉門入虢叔自北門入殺子頽,8577,,頽,
門,141,將王自圉門入虢叔自北門入殺子頽王使召伯廖賜,8583,,賜,
門,142,之乎如僖二十年新作南門不止譏其非時又譏其加,11019,,加,
門,143,立僖公而城魯或曰自鹿門至於爭門者是也或曰自,1848,,自,
門,144,城魯或曰自鹿門至於爭門者是也或曰自爭門至於,1852,,於,
門,145,於爭門者是也或曰自爭門至於吏門者是也魯人至,1860,,至,
門,146,是也或曰自爭門至於吏門者是也魯人至今以為美,1864,,美,
門,147,何氏又為之辭此漢儒専門之弊縱知其不然必曲為,11798,,為,
門,148,剰之耳二十年春新作南門穀梁曰南門者法門也啖,3725,,啖,
門,149,年春新作南門穀梁曰南門者法門也啖氏曰案南門,3730,,門,
門,150,作南門穀梁曰南門者法門也啖氏曰案南門者城之,3733,,之,
門,151,門者法門也啖氏曰案南門者城之南門耳何用法門,3740,,門,
門,152,啖氏曰案南門者城之南門耳何用法門之説夏郜子,3745,,子,
門,153,門者城之南門耳何用法門之説夏郜子來朝公羊曰,3750,,曰,
門,154,敗績邾人獲公胄縣諸魚門劉氏曰杜雲邾人獲公胄,6084,,胄,
門,155,杜雲邾人獲公胄縣之魚門故深恥之不言師敗績非,6098,,非,
門,156,子遂如楚乞師左氏曰東門襄仲臧文仲如楚乞師臧,10822,,臧,
門,157,侯先期入甯子先長牂守門以為使也與之乗而入公,15767,,公,
門,158,如京師遂如晉左氏曰東門襄仲將聘於周遂初聘於,19855,,於,
門,159,不然也李氏曰左氏以東門襄仲將聘於周遂初聘於,19909,,於,
門,160,公晉陽處父伐楚以救江門於方城遇息公子朱而還,5111,,還,
門,161,拜康王之誥曰王出在應門內王義嗣徳今王敬之哉,393,,哉,
門,162,戈殺之埋其首於子駒之門以命宣伯初宋武公之世,3176,,世,
門,163,之二子死焉宋公於是以門賞耏班使食其徵謂之耏,3241,,耏,
門,164,賞耏班使食其徵謂之耏門晉之滅潞也獲僑如之弟,3252,,弟,
門,165,榮如埋其首於周首之北門衛人獲其季弟簡如鄋瞞,3293,,瞞,
門,166,於禮乎遠禮不如死一人門於句鼆一人門於戾丘皆,9491,,皆,
門,167,如死一人門於句鼆一人門於戾丘皆死非本義不録,9497,,録,
門,168,珍異無日不數於六卿之門國之材人無不事也親自,11487,,自,
門,169,謂之饕餮舜臣堯賔於四門流四凶族渾敦窮竒檮杌,13980,,杌,
門,170,時序無廢事也曰賔於四門四門穆穆無兇人也舜有,14065,,有,
門,171,無廢事也曰賔於四門四門穆穆無兇人也舜有大功,14067,,功,
門,172,有大喪則君三年不呼其門已練可以弁冕服金革之,585,,之,
門,173,於鄭半入華元逃歸立於門外告而入見叔牂曰子之,2125,,之,
門,174,某者往殺之勇士入其大門則無人門焉者入其閨則,5249,,則,
門,175,之勇士入其大門則無人門焉者入其閨則無人閨焉,5253,,焉,
門,176,子誠仁人也吾入子之大門則無人焉入子之閨則無,5295,,無,
門,177,復圍之三月克之入自皇門至於逵路鄭伯肉袒牽羊,10943,,羊,
門,178,趙旃夜至於楚軍席於軍門之外使其徒入之楚子為,12837,,為,
門,179,為禮也荘王伐鄭勝乎皇門放乎路衢鄭伯肉袒左執,14415,,執,
門,180,龍頃公之嬖人盧蒲就魁門焉龍人囚之齊侯曰勿殺,731,,殺,
門,181,里一戰綿地五百里焚雍門之茨侵車東至海君子聞,1926,,聞,
門,182,晉三子自役弔焉哭於大門之外衛人逆之婦人哭於,2409,,於,
門,183,之外衛人逆之婦人哭於門內送亦如之遂常以𦵏非,2420,,非,
門,184,矣是行也鄭伯將㑹晉師門於許東門大獲焉案欒書,6969,,書,
門,185,鄭伯將㑹晉師門於許東門大獲焉案欒書果侵楚經,6973,,經,
門,186,不義餘得請於帝矣壊大門及寢門而入公懼入於室,9439,,室,
門,187,得請於帝矣壊大門及寢門而入公懼入於室又壊戸,9442,,戸,
門,188,郊康王之誥曰王出在應門之內夫郊在王畿之內應,313,,應,
門,189,之內夫郊在王畿之內應門為天子之宮尚曰出周公,324,,公,
門,190,子罷許偃癸亥盟於宋西門之外曰凡晉楚無相加戎,982,,戎,
門,191,之㑹猶告諸侯而得書西門之盟反不告諸侯而不書,1278,,書,
門,192,事與晉為好無預於楚西門之盟未必有傳但見鄭伯,1309,,伯,
門,193,馳騁而従之則決睢澨閉門登陴矣左師二司冦二宰,5118,,宰,
門,194,程滑弒厲公𦵏之於翼東門之外以車一乗使荀罃士,8565,,士,
門,195,氏夏六月鄭伯侵宋及曹門外遂㑹楚子伐宋取朝郟,9170,,郟,
門,196,秋興作皆書雖城池之固門廐之急無遺焉重其徳不,9592,,不,
門,197,孫為已樹六檟於蒲圃東門之外匠慶請木季孫曰畧,2479,,畧,
門,198,謀及宣公薨乃蔽辠於東門氏而逐歸父虧姑以成婦,4126,,婦,
門,199,亦逐子蕩子蕩射子罕之門曰㡬日而不我従子罕善,4310,,善,
門,200,轡既為子罕所逐又射其門而子罕善之如初則是非,4410,,非,
門,201,以其卒也與吳子遏伐楚門於巢卒同從省文也諸侯,6037,,侯,
門,202,用馬於四墉祀盤庚於西門之外晉侯問扵士弱曰吾,6822,,吾,
門,203,陳鄭災周宣榭魯宣公雉門兩觀災皆以大火乎此蓋,7038,,蓋,
門,204,用馬於四墉祀盤庚於西門皆非禮經之正故今擇其,7081,,其,
門,205,諸侯復伐之十二月癸亥門其三門閏月戊寅濟於隂,7740,,隂,
門,206,伐之十二月癸亥門其三門閏月戊寅濟於隂阪侵鄭,7743,,鄭,
門,207,師伐宋左氏曰庚午圍宋門於桐門經言伐不言圍公,8593,,公,
門,208,左氏曰庚午圍宋門於桐門經言伐不言圍公㑹晉侯,8596,,侯,
門,209,氏諸侯之師觀兵於鄭東門鄭人行成遂㑹於蕭魚蓋,10323,,蓋,
門,210,華吳賊六人以鈹殺諸盧門合左師之後左師懼曰老,196,,老,
門,211,師為已短策苟過華臣之門必騁十一月甲午國人逐,286,,逐,
門,212,臣而問盟首焉對曰盟東門氏也曰母或如東門遂不,4716,,不,
門,213,盟東門氏也曰母或如東門遂不聽公命殺嫡立庶盟,4724,,盟,
門,214,不及此孟椒曰盍以其犯門斬關季孫用之乃盟臧氏,4773,,氏,
門,215,或如臧孫紇幹國之紀犯門斬關臧孫聞之曰國有人,4796,,人,
門,216,左氏曰楚子伐鄭以救齊門於東門次於棘澤諸侯還,5017,,還,
門,217,楚子伐鄭以救齊門於東門次於棘澤諸侯還救鄭晉,5020,,晉,
門,218,無入公宮與子産親御諸門陳侯使司馬桓子賂以宗,6007,,宗,
門,219,也十有二月吳子遏伐楚門於巢卒左氏曰十二月吳,6542,,吳,
門,220,諸樊伐楚以報舟師之役門於巢巢牛臣曰吳王勇而,6564,,而,
門,221,吳王勇而輕若啓之將親門我獲射之必殪是君也死,6581,,死,
門,222,也死疆其少安從之吳子門焉牛臣隠於短牆以射之,6600,,之,
門,223,為楚之與國於是以巢之門而卒故曰門於巢卒也若,6645,,若,
門,224,於是以巢之門而卒故曰門於巢卒也若吳實為巢人,6650,,人,
門,225,又何擇焉愚謂經言吳子門於巢而卒其義本明而傳,6702,,傳,
門,226,西恐不若貫道所謂楚城門者為近似也公羊曰門於,6761,,於,
門,227,城門者為近似也公羊曰門於巢卒者何入巢之門而,6770,,而,
門,228,曰門於巢卒者何入巢之門而卒也吳子謁何以名傷,6779,,傷,
門,229,榖梁榖梁曰以伐楚之事門於巢卒也於巢者外乎楚,6826,,楚,
門,230,巢卒也於巢者外乎楚也門於巢乃伐楚也諸侯不生,6838,,生,
門,231,也吳子謁伐楚至巢入其門門人射吳子有矢創反舍,6902,,舍,
門,232,吳子謁伐楚至巢入其門門人射吳子有矢創反舍而,6903,,而,
門,233,公及諸侯之大夫盟於蒙門之外晉荀寅遂如楚涖盟,9935,,盟,
門,234,侯鄭伯許男送葬至於西門之外諸侯之大夫皆至於,12325,,於,
門,235,閽以刀弒之按經曰閽則門者也左氏亦自曰以為閽,12806,,閽,
門,236,艾蘭以為防置旃以為轅門以葛覆質以為𣙗流旁握,9241,,握,
門,237,其可瀆乎子産曰晉政多門貳偷之不暇何暇討國不,13722,,不,
門,238,子産辭晉公子公孫於東門使司宼出新客禁舊客勿,1710,,勿,
門,239,之人亦譟莒共公懼啓西門而出七月丙子齊師入紀,3547,,紀,
門,240,平夀公孟有事於蓋獲之門外齊子氏惟於門外而伏,4589,,伏,
門,241,蓋獲之門外齊子氏惟於門外而伏甲焉使祝鼃寘戈,4596,,戈,
門,242,使祝鼃寘戈於車薪以當門使一乗從公孟以出使華,4612,,華,
門,243,必免公子既入華牼將自門行公遽見之執其手曰餘,5428,,餘,
門,244,左氏曰叔孫婼聘於宋桐門右師見之語卑宋大夫而,9455,,而,
門,245,但曰如宋則聘而已自桐門右師至何以能乆又非本,9742,,本,
門,246,享王王使甲坐於道及其門門階戸席皆王親也夾之,13633,,之,
門,247,王王使甲坐於道及其門門階戸席皆王親也夾之以,13634,,以,
門,248,之以鈹羞者獻體改服於門外執羞者坐行而入執鈹,13653,,鈹,
門,249,擇焉取五甲五兵曰置諸門令尹至必觀之而從以酬,14024,,酬,
門,250,而從以酬之及饗日帷諸門左無極謂令尹曰吾幾禍,14041,,禍,
門,251,子子惡將為子不利甲在門矣子必無徃且此役也呉,14062,,呉,
門,252,五兵酬令尹不應先帷諸門左且無極既招令尹飲郤,14240,,郤,
門,253,家矣不應又譛以甲兵在門而繼之伐吳取賂之事遂,14263,,遂,
門,254,之使在度外且仲尼稱出門如見大賔使民如承大祭,16502,,祭,
門,255,不廢舊績魯文公薨而東門遂殺適立庶魯君於是乎,17437,,乎,
門,256,安耳二年夏五月壬辰雉門及兩觀災公羊曰其言雉,1335,,雉,
門,257,及兩觀災公羊曰其言雉門及兩觀災何兩觀微也然,1346,,然,
門,258,觀微也然則曷為不言雉門災及兩觀主災者兩觀也,1363,,也,
門,259,氏曰公羊雲曷為不言雉門災及兩觀此問非也新作,1408,,作,
門,260,問之乎榖梁曰其不曰雉門災及兩觀何也災自兩觀,1456,,觀,
門,261,不以尊者親災也先言雉門尊尊也辨見公羊秋楚人,1479,,人,
門,262,未詳信否冬十月新作雉門及兩觀公羊曰其言新作,1518,,作,
門,263,左氏曰二月辛卯邾子在門臺臨廷閽以瓶水沃廷邾,1651,,邾,
門,264,公何藐己丑盟桓子於稷門之內庚寅大詛逐公父歜,4976,,歜,
門,265,衞及還陽虎使季孟自南門入出自東門舎於豚澤衞,5040,,衞,
門,266,使季孟自南門入出自東門舎於豚澤衞侯怒使彌子,5045,,子,
門,267,陽虎從而射之矢着於莊門然而甲起於琴如弒不成,7386,,成,
門,268,反必娶於髙國先登求自門出死於霤下東郭書讓登,7720,,登,
門,269,是勤執事也且犧象不出門嘉樂不野合享而既具是,8172,,是,
門,270,死使司馬行法焉首足異門而出齊人來歸鄆讙龜陰,8449,,陰,
門,271,及晉圍衞午以徒七十人門於衞西門殺人於門中曰,8628,,曰,
門,272,午以徒七十人門於衞西門殺人於門中曰請報寒氏,8632,,氏,
門,273,十人門於衞西門殺人於門中曰請報寒氏之役涉佗,8636,,佗,
門,274,則勇矣然我往必不敢啟門亦以徒七十人旦門焉步,8660,,步,
門,275,敢啟門亦以徒七十人旦門焉步左右皆至而立如植,8668,,植,
門,276,皆至而立如植日中不啟門乃退反役晉人討衞之叛,8683,,叛,
門,277,孟孫墮成齊人必至於北門且成孟氏之保障也無成,9139,,成,
門,278,之入於家人而卒以兩矢門之衆莫敢進文之鍇(音,3281,,音,
門,279,卒三百人有若與焉及稷門之內或謂季孫曰不足以,6419,,以,
門,280,之弗從景伯負載造於萊門乃請釋子服何於吳吳人,6516,,人,
門,281,赴於師吳子三日哭于軍門之外徐承帥舟師將自海,7573,,海,
門,282,弒君乎吳子三日哭于軍門之外以為恤其災而哀之,7776,,之,
門,283,。窮儒道之淵源。啟釋門之玄閟。辯析疑惑決擇,185,,擇,
門,284,百非。通達無量無邊法門。善入無量無邊三昧。,2312,,。,
門,285,偽而非真也。凡假託教門造妖設偽者。皆是佛家,3854,,家,
門,286,為終始。孔佛本一。但門庭施設不同。是儒釋二,4537,,二,
門,287,浩信寇謙之。而悉誅沙門毀諸經。像誰實召之。,4795,,。,
門,288,者。是也。唐李節送沙門疏言序曰。釋氏之教。,7889,,。,
門,289,既蒙譴謫之際。正宜闔門待罪之不暇。又可出位,2729,,位,
門,290,慧學。又四弘願曰。法門無量誓願學。佛道無上,6376,,上,
門,291,彷彿見雱。荷銕枷立於門側。於是捨所居之半山,7096,,山,
門,292,昨日屋頭堪炙手。今朝門外好張羅。莫笑賤貧誇,7238,,誇,
門,293,雖佛教之糟粕。初非宗門之所尚。然自餘教觀之,9637,,之,
門,294,脫之計乎。佛以解脫法門示天下。凡有血氣心智,11575,,智,
門,295,照三千界智慧潛通五苦門常以廣大威神力慈悲救,98,,救,
門,296,軒爲我造上皇拔録九夜門度命朱陵闕長保億劫椿,974,,椿,
門,297,魂七祖度南宮世世福慶門青玄凝真導魂章玉亰萬,1014,,萬,
門,298,根翹機貫億曆洞朗闢四門大有混皇真糺制星宿魂,2315,,魂,
門,299,魔對帝尊把持符籍當生門咀日嚼月噏醴泉離羅吐,3065,,吐,
門,300,迴與鬥連歷度四七入金門正是丹皇校萬仙有明此,3135,,此,
門,301,氛接我琅碧輿昇入微妙門揚輝浩極家洞耀九玄真,3626,,真,
門,302,牒上九天至誠通感應闔門得延生掌籍諸天衛章詞,1197,,詞,
門,303,恩天官還玉府寳駕入金門送地官頌淨㑹朝元罷三,1318,,三,
門,304,尊至真妙應主開化飛玄門妙戒怡五靈金書警萬神,3009,,神,
門,305,坤種種含真炁元元實相門剛柔相濟用體道孰能存,4290,,存,
門,306,魂得悟長生路須開久視門全真神自化無上法王尊,5290,,尊,
門,307,頌元始洞空無三氣精上門紫容煥太空四明植靈根,22,,根,
門,308,無奉翼後聖君靈風起西門錦雲生東瓊二氣煥玉洲,167,,洲,
門,309,氣轉三微紫戸吐瓊簡金門納神暉八㑹交真風晃朗,329,,朗,
門,310,全真學道衆王民萬法千門枉用心大洞仙經持萬遍,649,,遍,
門,311,問卜與求神不能解離無門告命道皈依大洞經六類,1167,,類,
門,312,人開度法輪偈頌吾開八門中有玉城七寳瓊林無根,1521,,根,
門,313,霞丹輿三素飛軿入我八門乃知死生皆由積行苦哉,1697,,哉,
門,314,命朱陵府悟道登真衆妙門巍巍功德難思議永爲衆,3810,,衆,
門,315,洪慈兮爰敷要道倪眞源門下李從昭志而著之巳逸,431,,逸,
門,316,假常試之說以爲行夤之門況人由道毓道藉人弘肇,477,,肇,
門,317,君傳六十一品開百二十門及其封三百六十洞天建,1640,,建,
門,318,炎化氣在人之右尺及命門與三焦者三生畏畏傷血,1527,,血,
門,319,地之形仍得慶雲開乎生門祥煙塞於死戶於是飛玄,2735,,玄,
門,320,凡塵乘瑞靄拜謁太清之門上方大洞眞元隂陽陟降,3366,,降,
門,321,雲龍而來格大羅飛梵之門歸命侍晨引朝鳯埠自然,414,,然,
門,322,像丕分始青開盟標題八門通生萬彚液濡有情皇元,3896,,元,
門,323,介鬼魔即當面向西北天門焚香禮念十位尊號初號,4765,,號,
門,324,於蓋切後同)元陽部命門(一本作/都命門)侍,1537,,侍,
門,325,部命門(一本作/都命門)侍明䆫(史崇作䆫初,1545,,初,
門,326,有者九天之/上西北之門名也若旣登易有)(之,2084,,之,
門,327,名也若旣登易有)(之門乃得升常堂之㑹室今按,2095,,按,
門,328,)固身守關(一本/作門)玄毋叔火王(一本/,3750,,/,
門,329,)九天之(一本作/之門)冥仲次(一本冥/作,4429,,作,
門,330,扉(一本作/排音扉)門下(史崇協/韻音戸),5372,,),
門,331,幽玄之上)(九宮列金門於太素之天丹樓沓七重,6205,,重,
門,332,之氣初令三/十嚥下命門宮次三十嚥下絳宮後三,956,,三,
