variant,context_id,context_text,position,source_file,preceding_char,following_char
滿,229,神應嘯傲雖開口幽憂復滿膺望雲鰭撥刺透匣色騰,487,,騰,
滿,230,各郷愁白日傷心過滄江滿眼流嘶風悲代馬喘月伴,1517,,伴,
滿,231,明鑒遙想車登嶺那無淚滿衫茅蒸連蟒氣衣漬度梅,1822,,梅,
滿,232,道力鬭抹弓弦但喜添樽滿誰憂泛桂然漸輕身外役,2302,,役,
滿,233,離騷雪岸猶封草春江欲滿槽餞筵君置醴隨俗我餔,3332,,餔,
滿,234,使臣紆望國叅雲樹歸家滿地蕪破窓塵𡋯𡋯幽院鳥,1853,,鳥,
滿,235,語大持杯棬而承澍雨自滿而止又安能測其霶霈之,3109,,之,
滿,236,浪廻船妓樂當筵唱兒童滿巷傳改張思婦錦騰躍賈,222,,賈,
滿,237,極虧盈不易違珠胎方夜滿清露忍朝晞漸減嫦娥面,2131,,面,
滿,238,試滴盤心露疑添案上螢滿尊凝止水祝地落繁星飜,2236,,飜,
滿,239,非專愛顔色同恨阻幽遐滿眼思鄕淚相嗟亦自嗟度,2702,,度,
滿,240,石何計辨糟醨江海誠難滿盤筵莫忘施縱乖斟酌意,391,,意,
滿,241,旬開應月五日數從星桂滿叢𥘉合蟾虧影漸零辨時,439,,時,
滿,242,興湏作白雲期夜合綺樹滿朝陽融融有露光雨多疑,752,,疑,
滿,243,鴉兒噪荻叢不堪堤上立滿眼是蚊蟲青衫經夏黕白,1293,,白,
滿,244,本東流北信無人寄蟬聲滿樹頭欲曙江隄閱暗流漏,1335,,漏,
滿,245,擁廢居雷驚空屋柱電照滿牀書竹瓦風頻裂茅簷雨,1450,,雨,
滿,246,西施靣泉勝衛玠清鵜鶘滿春野無限好同聲洞庭湖,139,,湖,
滿,247,戀秋花饑啅空籬雀寒棲滿樹鴉荒涼池舘內不似有,896,,有,
滿,248,曙火中星圍分暗陌煙氣滿晴風宮樹棲鵶亂城樓帶,1502,,帶,
滿,249,柳誤啼珠密梅驚粉汗融滿空愁淡淡應豫憶芳叢嘉,2175,,嘉,
滿,250,陪騘馬紫閣峯頭見白雲滿眼流光隨日度今朝花落,736,,落,
滿,251,飲因君相勸覺情來殷勤滿酌從聽醉乍可欲醒還一,1133,,一,
滿,252,無成因向愁中識道情花滿杏園千萬樹幾人能伴老,1242,,老,
滿,253,賞年華野僧偶向花前定滿樹狂風滿樹花觀心處滿,1308,,滿,
滿,254,僧偶向花前定滿樹狂風滿樹花觀心處滿坐喧喧笑,1312,,笑,
滿,255,滿樹狂風滿樹花觀心處滿坐喧喧笑語頻獨憐方丈,1318,,丈,
滿,256,誠園秋來古巷無人掃樹滿空墻閉㦸門與太白同之,1581,,之,
滿,257,行軒今朝獨自山前立雪滿三峯倚寺門野狐泉柳林,1640,,林,
滿,258,眉低秋來寥落驚風雨葉滿空林踏作泥酬胡三慿人,1673,,人,
滿,259,見胡三問牡丹爲言依舊滿西欄花時何處偏相憶寥,1698,,寥,
滿,260,軌店上法護寺鐘樓望月滿山殘雪滿山風野寺無門,168,,門,
滿,261,護寺鐘樓望月滿山殘雪滿山風野寺無門院院空煙,172,,煙,
滿,262,權門野人住處無名利草滿空堦樹滿園贈樂天等閑,464,,閑,
滿,263,住處無名利草滿空堦樹滿園贈樂天等閑相見銷長,468,,長,
滿,264,中江在樓前月在空月色滿牀兼滿地江聲如鼔復如,1047,,如,
滿,265,樓前月在空月色滿牀兼滿地江聲如鼔復如風誠知,1050,,知,
滿,266,夜嘉陵江水聲仍對墻南滿山樹野花撩亂月朧明墻,1435,,墻,
滿,267,行只應添得清宵夢時見滿江流月明西縣驛去時樓,1602,,樓,
滿,268,可憐春盡未還家望喜驛滿眼文書堆案邉眼昬偷得,1641,,得,
滿,269,陽晝夜無車馬漫掛紅紗滿樹頭見說平時燈影裏玄,2003,,玄,
滿,270,岸狐兎奔叢拂坐隅唯有滿園桃李下膺門偏拜阮元,185,,元,
滿,271,烏瘴雲拂地黃梅雨明月滿帆青草湖迢遞旅魂歸去,235,,去,
滿,272,朝何處榮乞我杯中松葉滿遮渠肘上柳枝生他時定,586,,定,
滿,273,葉紗羅雜豆黃莫笑風塵滿病顔此生元在有無間卷,1232,,卷,
滿,274,縁稽首他方佛無暇精心滿縣囚莫責㝷常吐茵吏書,1683,,書,
滿,275,吏書囊赤白報君侯逺望滿眼傷心冬景和一山紅樹,1702,,樹,
滿,276,毒龍歸佗生莫忘靈山別滿壁人名後㑹稀奉和竇容,1972,,容,
滿,277,始自悲盡日笙歌人散後滿江風雨獨醒時心超幾地,2350,,地,
滿,278,赤玉幢悵望殘春萬般意滿櫺湖水入西江寄庾敬休,187,,休,
滿,279,穴相傳有化能閉目唯愁滿空電㝠心眞類不然灰那,542,,那,
滿,280,松偶來江外寄行蹤花枝滿院空啼舄塵榻無人憶臥,696,,臥,
滿,281,曾峯館山月曉時見桐花滿地因有八韻寄白翰林詩,1258,,詩,
滿,282,孫城中過盡無窮事白髪滿頭歸故園西歸絶句十二,1363,,二,
滿,283,𥿄京書臨水讀小桃花樹滿商山(得復言/樂天書,1428,,書,
滿,284,/藍田宅)雲覆藍橋雪滿溪須臾便與碧峯齊風回,1707,,回,
滿,285,壓花枝着水低寒花帶雪滿山腰着柳冰珠滿碧條天,1734,,天,
滿,286,花帶雪滿山腰着柳冰珠滿碧條天色漸明回一望玉,1741,,玉,
滿,287,萬裏何時見狼籍家書臥滿牀聞樂天授江州司馬殘,350,,殘,
滿,288,說城中送盧戡紅樹蟬聲滿夕陽白頭相送倍相傷老,428,,老,
滿,289,道念君兄弟欲他郷紅旗滿眼襄州路此別淚流千萬,468,,萬,
滿,290,識舊栽司馬見詩心最苦滿身蛟蚋哭煙埃和樂天贈,1382,,贈,
滿,291,欲到明今夜通州還不睡滿山風雨杜䳌聲酬樂天武,231,,武,
滿,292,不復知又更幾年還共到滿墻塵土兩篇詩酬樂天見,274,,見,
滿,293,穴四十年來司馬官瘴色滿身治不盡瘡㾗刮骨洗應,302,,應,
滿,294,人少見倀魂夜嘯虎行多滿身沙蝨無防處獨腳山魈,775,,魈,
滿,295,時/三唱濯纓歌)荒蕪滿院不能鋤甑有塵埃圃乏,832,,乏,
滿,296,城逈遶拂雲堆鏡水稽山滿眼來四面常時對屏障一,398,,一,
滿,297,不合居繞郭煙嵐新雨後滿山樓閣上燈初人聲曉動,478,,動,
滿,298,披鶴氅臺施瑤席換龍鬚滿空飛舞應爲瑞寡和高歌,1467,,歌,
滿,299,指君心半夜猜恨生荊棘滿懷天未明漢成眼瞥飛燕,2515,,燕,
滿,300,山道連昌宮詞連昌宮中滿宮竹歲久無人森似束又,77,,又,
滿,301,催特勑街中許燃燭春嬌滿眼睡紅綃掠削雲鬟旋裝,215,,裝,
滿,302,鳥使)撩花狎鳥含春思滿懷墨詔求嬪御走上高樓,1455,,樓,
滿,303,從胡騎起煙塵毛毳腥羶滿鹹洛女爲胡婦學胡粧伎,2442,,伎,
滿,304,盡摧挫宋晉鄭友歌聲發滿堂會客齊喧㰤珊瑚佩玉,2827,,玉,
滿,305,髡老翁留居足多刖烏鳶滿野屍狼藉樓榭成灰墻突,4059,,突,
滿,306,魚前去後來更逼迫食魚滿腹各自飛池上見人長似,375,,似,
滿,307,何兮杯復傾有酒有酒香滿尊君寧不飲開君顔豈不,2020,,不,
滿,308,㕔前栢夜別筵三泉驛何滿子歌丁溪館別李景信酬,62,,酬,
滿,309,花漸暗月漸明月照空山滿山緑山空月午夜無人何,298,,何,
滿,310,旋(去/聲)玉盤醉客滿舩皆暫醒自茲聽後六七,962,,七,
滿,311,蕚煙脂耀眼桃正紅雪片滿溪梅巳落是夕青春值三,1046,,三,
滿,312,咽別鶴欲飛猿欲絕秋霜滿樹葉辭風寒雛墜地烏啼,1382,,啼,
滿,313,小花狂風易吹一夜風吹滿墻北離人自有經時別眼,1888,,眼,
滿,314,落花心歎息更待明年花滿枝一年迢遞空相憶志堅,1910,,堅,
滿,315,遣推囚名御史狼籍囚徒滿田地明日不推縁國忌依,2057,,依,
滿,316,牀似我別淚三四行滴君滿坐之衣裳與君別後淚㾗,2178,,㾗,
滿,317,巳新葉趨塵花落地勸君滿盞君莫辭別後無人共君,2216,,君,
