variant,context_id,context_text,position,source_file,preceding_char,following_char
彌,160,該何典教。巖曰豈不見彌陀經雲。水鳥樹林悉皆,3392,,皆,
彌,161,一切處放教枯澹去高沙彌忽至師曰枯者是榮者是,7455,,是,
彌,162,忽至師曰枯者是榮者是彌曰枯者從他枯榮者從他,7466,,他,
彌,163,然溈仰法眼曹洞宗也沙彌問三祖乞解脫法門祖曰,1034,,曰,
彌,164,項上燭露確師而咄嗟須彌胡餅而恰好諸佛出身處,2966,,處,
彌,165,悟了同未悟無心亦無法彌遮迦因一人手執酒器逆,4255,,逆,
彌,166,全擒三山併六岑高上須彌頂直下定拌身句裏重為,1641,,為,
彌,167,塵沙頑石無用之物皆有彌天殺氣亙古亙今不可磨,7213,,磨,
彌,168,問無問不答無答不悟故彌勒乃即世之子特為之發,5698,,發,
彌,169,通於古今天下。***彌勒成佛經序夫惟心者有,2333,,有,
彌,170,之有既空矣何解之有此彌勒大慈根本得清淨心從,2555,,從,
彌,171,心以是預為鶖子等拈出彌勒成佛因緣殊勝用告濁,2825,,濁,
彌,172,矣三百篇之言亡道而道彌著是古詩靡間於風之變,3160,,變,
彌,173,所遭少聞問而子方信道彌篤參禪受戒茹素斷酒積,3340,,積,
彌,174,不能荷擔為置一行童師彌堅即欲為和尚下髮和尚,7847,,尚,
彌,175,書雲以辛丑禮大師得沙彌戒越三年求進具大師仍,9498,,仍,
彌,176,舊址愴然泣曰我不及與彌光萬菴輩同懷香入此室,9823,,室,
彌,177,封潛曰莫便面赤。六祖彌遮迦尊者有一人持酒器,23952,,器,
彌,178,神色儼然使回以狀聞帝彌欽重勒曰決定不流至第,26256,,第,
彌,179,一拳打破太虛空百億須彌不露蹤借問個中誰是主,29657,,主,
彌,180,日交損百二十乗地之數彌月三十而與日交兩者損,1005,,損,
彌,181,野/自天淵元黿承流而彌下燕臨天市軒轅之故都,5645,,都,
彌,182,象曰鐫曰監曰闇曰瞢曰彌曰敘曰隮)(曰想每煇,2888,,煇,
彌,183,之以合以開歳執其柄而彌古不敗辰白相稽察祥與,253,,與,
彌,184,聖人存之以應事機舒之彌四海卷之不盈杯居之不,1685,,不,
彌,185,以應酬事機舒而放之則彌滿乎四海卷而收之則不,1729,,不,
彌,186,即中庸集註所謂放之則彌六合卷之則退藏於宻是,1754,,是,
彌,187,也軍䜟曰能柔能剛其國彌光能弱能強其國彌彰純,1864,,純,
彌,188,其國彌光能弱能強其國彌彰純柔純弱其國必削純,1872,,純,
彌,189,觴酌有采而樽爼有飾此彌侈矣而國之不服者三十,7625,,十,
彌,190,鏤四壁堊墀茵蓆雕文此彌侈矣而國之不服者五十,7670,,十,
彌,191,放船懷賀監煮茶聨句尚彌明百年已結通家好千里,1376,,里,
彌,192,中都著盡恰如芥子納須彌水仙花金盃承露玉盤擎,760,,擎,
彌,193,臣以駑鈍之資自揆弗稱彌增惶悚謹譔拙詩三十韻,2073,,韻,
彌,194,大法本無外芥子可納須彌山先皇應運龍飛起四海,4314,,海,
彌,195,民之大害比聞鄉落盛於彌勒之說而私奉其名號者,387,,者,
彌,196,R1741;河陽永懷彌切親至五臺禱於佛乗尚,2585,,尚,
彌,197,上一焉耳故情不分而愛彌篤怡言煦之摩手撫之食,6720,,食,
彌,198,禦闈無止入出翼翼其心彌謹自律隨遇而安利患靡,7097,,靡,
彌,199,於之時一出為猷不無贊彌又從濟江內難方蹶帝遄,6658,,遄,
彌,200,獲譴為懼故能滋久眷寵彌深為臣則然其在家出門,11552,,門,
彌,201,不柔容容揆義為中闕焉彌縫或攻聖學異敎之似公,12029,,公,
彌,202,其心斯道力衞病為朋黨彌禍於未父子之間進說多,12075,,多,
彌,203,耆禔身名愈茂佚老眷殊彌疏廣金無幾祁奚子更竒,5487,,竒,
彌,204,瀆於華鮮弧矢四方迪德彌彰於懿美篤生令器丕佐,2995,,佐,
彌,205,懿德承乾肇聖緒於姜嫄彌䖍祖武刑徽音於太姒益,3407,,益,
彌,206,紹重華帝出乎震而洊雷彌嚴繼體乃眷元良之懿式,3528,,式,
彌,207,以載以居不車不廬越紀彌章矢溺溷濁汙海若之宮,4252,,宮,
彌,208,祈謝賑恤一方一隅而可彌災也竊又聞之應天以實,5688,,實,
彌,209,而爲沙門又一年而受沙彌戒又七十五年而歿歿三,2787,,三,
彌,210,勤而心無怠年益邁而志彌篤此其行甚高福唐粵閩,2957,,閩,
彌,211,趨之故居泉則有毗藍菴彌勒菴居興化則有嵩山院,3237,,院,
彌,212,然相以表性非象不彰故彌勒之華嚴阿育之寶塔遍,3389,,遍,
彌,213,顯聞亦有威奮蜚聲魏晉彌宋涉唐代奕其盛子孫世,10284,,世,
彌,214,世資不赫赫發於其躬而彌致其來者踵踵也是宜植,10968,,植,
彌,215,萬千其穹莫扳抑之即從彌耳伏地屈足漏空累乗駢,1040,,駢,
彌,216,黃虞風昔人植松柏映蔚彌崇岡不為朝夕利千載當,2819,,當,
彌,217,承務趙宋尤重董正六曹彌綸省闥紀綱百司舉正文,4961,,文,
彌,218,以繼其資雖居中饋經營彌縫能使夫子處約之久不,9174,,不,
彌,219,之何幸遇幽人之達觀納彌盧於芥子寓餘哀於一彈,1002,,彈,
彌,220,碑無謂自題評一棺何在彌天力九錫徒誇盜漢名千,10773,,千,
彌,221,年流離不易所業故徳望彌高文學益富致逺近尊禮,8197,,禮,
彌,222,氣象維永泰寺肇基自遼彌陀者泰之別院也大安兵,5912,,兵,
彌,223,祿在其中忠義仁恕傳嗣彌縫維人事之克盡見天理,9804,,理,
彌,224,不答陰入祈口坐一巖間彌月人不知君偕親黨求之,1934,,之,
彌,225,弭忘侯德兩公倡帥之人彌諮歎其公雲翀既敘其詳,4493,,詳,
彌,226,而詔之曰五經剖判去聖彌遠章句遺詞乖疑難正恐,13359,,恐,
彌,227,致乎雖無所致而修德以彌咎者不敢息也此堯湯水,1654,,水,
彌,228,心縱欲一日之善不足以彌千日之災禍既稔矣天何,7845,,何,
彌,229,乎民心則得乎天心今欲彌天災但當謹於脩己誠以,8985,,以,
彌,230,生春秋再作亦不能書其彌天之罪矣然則秦檜以奸,18856,,奸,
彌,231,慰悅其意及欲危朕輙為彌縫卒免於患又難於長孫,8224,,孫,
彌,232,矣然東海歸藩謙恭之心彌諒明帝承綂友于之情彌,2996,,彌,
彌,233,彌諒明帝承綂友于之情彌篤雖長幼易位興廢不同,3006,,同,
彌,234,之論則有以知其欲葢而彌彰者雖然太宗之故智亦,5883,,亦,
彌,235,王竑為濟王出居湖州史彌遠忌竑謀殺之乃詐言竑,6952,,竑,
彌,236,今一旦遇楊後之虧恩史彌遠之弒逆遂使理宗立不,7201,,不,
彌,237,理宗之立實出於楊後史彌遠之計非若隋之楊廣必,7264,,必,
彌,238,宗之事則營謀廢置皆出彌遠之手而其弟兄不預知,7423,,知,
彌,239,者也初竑為皇子時以憤彌遠專橫嘗指宮壁輿地圖,7450,,圖,
彌,240,輿地圖之瓊崖曰他日置彌遠於此又呼以新恩彌遠,7468,,遠,
彌,241,置彌遠於此又呼以新恩彌遠銜之故於慧日閣語鄭,7477,,鄭,
彌,242,廢立之議決矣及寧宗崩彌遠遣楊後兄子谷石以廢,7500,,廢,
彌,243,無噍類挾之而後勉從之彌遠之罪貫古今而一人也,7559,,也,
彌,244,九土糜沸鴟張狼顧之豪彌滿山澤萬姓魚喁無所籲,16038,,籲,
彌,245,帝宗廟十四年於今厯日彌長以不敏不明而久撫臨,3118,,臨,
彌,246,角弓武子拜曰敢拜子之彌縫敝邑寡君有望矣武子,2752,,子,
彌,247,宗均有製作垂世故為是彌文之具以耀前而誇後爾,3942,,爾,
彌,248,世愈隆漢武建章災盛德彌永其諂而曲如此史乃以,801,,以,
彌,249,於所生惟荒瘠斥鹵之地彌望皆黃茅白葦此則王氏,1354,,氏,
彌,250,曰稽古者比比皆是後進彌以馳逐漫羨而無所歸陶,2628,,陶,
彌,251,不同縁説文本無菴字庵彌俗也予嘗考之菴字古書,5391,,書,
彌,252,伯南湖王公刻寄表則又彌集矣表是之讀趟喜無涯,3636,,涯,
彌,253,勿中斜加一㸃謂為怱字彌失真矣案祭義雲勿勿其,3411,,其,
彌,254,尊也郡守專權君臣之禮彌崇今郡字君在其左邑在,1181,,在,
彌,255,生賢兮(闕)欲救民流彌(闕)兮遭禍陽九百六,2434,,六,
彌,256,如&KR0008;斯彌之止伐木也況孌童注鏐,1899,,鏐,
彌,257,曰稽古者比比皆是後進彌以馳逐漫羨而無所歸陶,2168,,陶,
彌,258,馳天機莫踐㣆按玉篇與彌同而此詩與緬踐同韻文,210,,文,
彌,259,𨽻用程邈體晉永嘉中王彌劉曜入洛焚燬過半魏世,4891,,世,
彌,260,王融雲餘少好抄書老而彌篤雖遇見瞥觀皆即疏記,3562,,記,
彌,261,世愈隆漢武建章災盛徳彌永其諂而曲如此史乃以,2482,,以,
彌,262,俗非惟無助於馨烈乃當彌増於尤疾也漁樵有瀛海,828,,海,
彌,263,髪白齒落日月踰邁疇倫彌索鮮有恃賴貧無供養志,2541,,志,
彌,264,𨽻用程邈體晉永嘉中王彌劉曜入洛焚毀過半魏世,4397,,世,
彌,265,先意有所措定後世相倣彌以滋蔓故一源十流天水,4652,,水,
彌,266,文喻馬也言馬因警䇿而彌駿以喻文資片言益明也,2265,,也,
彌,267,曰稽古者比比皆是後進彌以馳逐漫羨而無所歸陶,3593,,陶,
彌,268,不同縁説文本無菴字庵彌俗也予嘗考之菴字古書,3829,,書,
彌,269,然清蠲誰彈黨懷英題黃彌守呉江新霽圖詩修娥新,2916,,新,
彌,270,馳天機莫踐瓕按玉篇與彌同而此詩與緬踐同韻又,791,,又,
彌,271,於所生惟荒瘠斥鹵之地彌望皆黃茅白葦此則王氏,3585,,氏,
彌,272,以拂子右拂一下雲磕翻彌勒盲人聾人啞人金佛木,4547,,木,
彌,273,唱道伸伸縮縮又伸伸阿彌陀佛偷兒喫了一驚忙忙,12874,,忙,
彌,274,唱道伸伸縮縮又伸伸阿彌陀佛偷兒自忖道不好不,12908,,不,
彌,275,進雲和尚鼻孔裏有箇須彌師雲你因甚卻無鼻孔進,14146,,進,
彌,276,者裏一點也無師雲你須彌裏又有箇鼻孔進雲眼睛,14170,,睛,
彌,277,始得為什麼眼睛裏面須彌山眉毛尖上大海水手掌,8268,,掌,
彌,278,如或不然心坎上一座須彌山時時刻刻在眼睛裏者,8992,,者,
彌,279,藏中至阿育輪王大至須彌盧小至一葉一針鋒許所,11924,,所,
彌,280,侍者好去好去。為客沙彌湛然舉火秉炬雲我不識,13462,,識,
彌,281,喝一喝攛炬。為傳瀜沙彌舉火不向者裏會得流浪,13499,,浪,
彌,282,兔墜疾走何由迴面背須彌山半是同途海底天邊不,12169,,不,
彌,283,道光殊絕誰家一座大須彌遶到驢年沒消息。師雲,14273,,雲,
彌,284,敗。】「五祖問僧釋迦彌勒猶是他奴且道他是阿,14698,,阿,
彌,285,即不無畢竟是阿誰釋迦彌勒卻認得何以故伊曾伏,14755,,伏,
彌,286,是和尚受具戒執役碗頭彌勤參請天老人慾隱匡山,15771,,山,
彌,287,自昏豈知葛天民無言道彌敦我有白雲操泠泠寄桐,5592,,桐,
彌,288,若秋汐是誰致此竒南有彌天釋仙吏今上天令人涙,2023,,涙,
彌,289,/)境勝情自曠理超思彌覃(李/)雲臥委巾舄,2639,,舄,
彌,290,鋒才高不用長嘆息四海彌天豈無識壯年懐居亦何,371,,何,
彌,291,話言欽欽顧我劒兮眷愛彌深我歸魯兮徐亡我諶死,2893,,死,
彌,292,當陽寧文星冠甲科經綸彌宇宙帶礪誓山河荊楚藩,4689,,藩,
彌,293,中國在南贍部洲並計須彌山出入地數其繆可知也,866,,也,
彌,294,切之數節其俱乃環而環彌離底者彌小而皆小乎底,1398,,底,
彌,295,其俱乃環而環彌離底者彌小而皆小乎底環者解曰,1402,,曰,
彌,296,遄敷萬國均掖庭榮慶誕彌初包子均分盡樂胥小結,4395,,結,
彌,297,山中說雲便是芥子納須彌之義先生謂正南北說卻,667,,卻,
彌,298,義先生謂正南北說卻須彌無體芥子無量(釋山中,679,,中,
彌,299,)(是常事不當以/須彌芥子論也)楊雄韓愈說,704,,說,
彌,300,溈仰法眼曹洞宗也。沙彌問三祖。乞解脫法門。,1220,,。,
彌,301,。燭露確師而咄嗟。須彌胡餅而恰好。諸佛出身,3489,,身,
彌,302,無心亦無法。(六祖)彌遮迦。見一人手執酒器,5035,,器,
彌,303,者一日踏泥次。有一沙彌。見乃問。尊者何得自,6217,,自,
彌,304,度。彼國有八千大仙。彌遮迦為首。聞尊者至。,8727,,。,
彌,305,可捨邪歸正以入佛乘。彌遮迦曰。昔阿私陀仙人,8816,,人,
彌,306,心。一時出家。者乃告彌遮迦曰。昔如來以大法,8912,,法,
彌,307,火光三昧。自焚其軀。彌遮迦與八千比丘同收舍,9004,,舍,
彌,308,年己丑歲也。**六祖彌遮迦尊者中印度人也。,9042,,。,
彌,309,或嘯。人謂之狂。及遇彌遮迦尊者。宣如來往誌,9527,,誌,
彌,310,不生耳。長者聞偈巳。彌加歎伏。且曰弟子衰老,13077,,老,
彌,311,。禱於七佛金幢即夢須彌山頂一神童持金環雲我,17673,,我,
彌,312,使告祖曰。王疾殆至。彌留。願叔慈悲。遠來診,24818,,診,
彌,313,皇十二年壬子歲。有沙彌道信。年始十四。來禮,28597,,禮,
彌,314,自盡。止動歸止。止更彌動。唯滯兩邊。寧知一,28944,,一,
彌,315,使異之。回以狀聞。帝彌加欽慕。就賜珍繒。以,30042,,以,
彌,316,。姓高氏。年十四為沙彌。謁六祖。祖曰。知識,23588,,識,
彌,317,見即是主。祖曰。這沙彌爭合取次語。便打。師,23641,,師,
彌,318,未充。**天親菩薩從彌勒內宮而下。無著菩薩,30223,,薩,
彌,319,百年。彼天為一晝夜。彌勒於一時中。成就五百,30250,,百,
彌,320,十三員善知識。末後到彌勒閣前。見樓閣門閉。,30422,,。,
彌,321,閣門閉。瞻仰讚嘆。見彌勒從別處來。善財作禮,30439,,禮,
